client_id,name,lastname,ID,email,phone,country,city,address,fecha_registro,fecha_nacimiento,genero,estado,canal
CL-05014,Kimberly,Higgins,SIM-X0265100W,qserrano@example.org,+1-981797375,Estados Unidos,South Alexisview,"79925 Murphy Canyon, Markmouth, ND 21230",2024-07-15,1955-07-23,Femenino,Inactivo,Referido
CL-05015,Meghan,Spencer,SIM-X0789302B,wdonovan@example.com,+1-629310415,Estados Unidos,Brandonton,"Unit 5888 Box 0578, DPO AP 12031",2025-08-17,1955-02-02,Femenino,Activo,Instagram
CL-05016,Jules,Allain,SIM-Y1279412Z,david79@example.net,+33-640836782,Francia,SanchezVille,"129, chemin de Roger, 84980 CollinVille",2024-07-21,1993-06-25,Masculino,Activo,Tienda física
CL-05017,Lisa,Wheeler,SIM-6278922Z,krogers@example.org,+1-988457800,Estados Unidos,Hancockmouth,"244 Kayla Parkway, Lake Tabitha, PW 50183",2024-12-10,1995-09-16,Masculino,Activo,Instagram
CL-05018,凤英,蒙,SIM-2228462S,li42@example.com,+86-967309819,China,红梅县,海南省华县锡山郭路d座 736246,2023-09-02,1979-07-31,Otro,Activo,Tienda física
CL-05019,文,赵,SIM-X0420158V,jinggu@example.org,+86-682252248,China,杰市,黑龙江省合山县永川南昌街x座 590293,2025-06-15,1950-10-16,Femenino,Activo,Referido
CL-05020,Bryan,Vieira,SIM-Y1724849X,pereirabeatriz@example.org,+55-939367163,Brasil,Nascimento de Goiás,"Quadra Castro, Juliana, 13245024 Teixeira / PR",2025-07-02,1984-08-24,Masculino,Inactivo,Instagram
CL-05021,Renata,Domingo,SIM-8882968T,zamoranoinigo@example.org,+34-813966426,España,Guadalajara,"Glorieta de Maxi Campo 46, Cáceres, 41047",2023-09-07,1952-12-06,Masculino,Activo,Referido
CL-05022,Joaquín,Jimínez,SIM-X0276674F,ocollazo@example.net,+52-369846766,México,Vieja Lesotho,"Avenida Islas Salomón 397 Edif. 209 , Depto. 599, San Minerva de la Montaña, NAY 45826",2025-04-21,2004-01-03,Otro,Activo,Referido
CL-05023,Claudio,Tomás,SIM-1918680C,severo56@example.net,+34-513485968,España,Cádiz,"Ronda Zacarías Cabrera 31 Puerta 9 , Huesca, 45395",2025-08-14,1979-06-05,Femenino,Inactivo,Tienda física
CL-05024,Eleuterio,Bayón,SIM-4934945L,enriquecalvet@example.com,+1-809-660430971,Dominican Republic,Alicante,"Pasaje de Ema Morera 41, Alicante, 34606",2024-08-14,1960-09-12,Femenino,Activo,Referido
CL-05025,Ryan,Stafford,SIM-4233013R,dianeschmidt@example.com,+1-542515614,Estados Unidos,Morrisonton,"3845 Tiffany Plains Apt. 367, Lake Scottberg, NC 23104",2025-03-24,1966-07-25,Otro,Activo,Instagram
CL-05026,Elvira,Pisani,SIM-9723896W,montanariottavio@example.org,+39-438439684,Italia,Cossato,"Contrada Puccio, 38 Appartamento 61, 86016, Riccia (CB)",2024-11-30,1966-07-27,Femenino,Activo,Instagram
CL-05027,Clara,Segura,SIM-Z2623267W,gonzaloexposito@example.com,+1-809-781338666,Dominican Republic,Segovia,"Rambla de Irene Tormo 64 Puerta 4 , Madrid, 22451",2024-12-09,1975-07-13,Femenino,Activo,Instagram
CL-05028,Marco,Valle,SIM-9236382L,hsuarez@example.net,+58-167363434,Venezuela,Guadalajara,"Vial de Telmo Estévez 89 Piso 5 , Cuenca, 13270",2024-12-12,1981-07-10,Femenino,Activo,Instagram
CL-05029,Victor Manuel,Echeverría,SIM-1514683H,purificaciontur@example.net,+1-809-519633749,Dominican Republic,Huesca,"Paseo Samuel Saldaña 79 Puerta 4 , Ciudad, 17423",2024-04-03,1977-11-14,Otro,Activo,Web
CL-05030,Michael,Dickerson,SIM-3034877G,kayla44@example.org,+1-456540855,Estados Unidos,West Johnborough,"5023 Wilson Tunnel Suite 288, New Deborah, AR 60381",2024-06-20,1964-03-16,Masculino,Activo,Referido
CL-05031,Аникита,Шестакова,SIM-3230655Y,ninel1976@example.com,+7-904014739,Rusia,г. Руза,"ст. Видное, бул. Высоцкого, д. 47, 418594",2024-05-27,1947-01-05,Femenino,Inactivo,Referido
CL-05032,Ростислав,Нестерова,SIM-Z2531826D,martin_2015@example.net,+7-188015453,Rusia,к. Красноярск,"к. Калач-на-Дону, пр. Суворова, д. 2, 355130",2024-08-17,1967-05-21,Otro,Suspendido,Instagram
CL-05033,David,Frías,SIM-X0995754S,homeroperales@example.org,+52-979587549,México,Nueva Mauricio,"Retorno Sur Calvillo 879 930, Vieja Arabia Saudita, BC 98763-2955",2024-07-21,2003-09-30,Masculino,Activo,Referido
CL-05034,龙,朱,SIM-Z2691173N,xiulandu@example.com,+86-269720298,China,兴城县,湖南省阜新市平山辛集路k座 252889,2024-08-04,1989-06-01,Femenino,Inactivo,Instagram
CL-05035,Sancho,Vall,SIM-1891171L,maximino76@example.org,+1-809-704399176,Dominican Republic,León,"Callejón de Delfina Borrell 707, Granada, 51846",2023-11-26,1979-09-16,Femenino,Activo,Instagram
CL-05036,Juliane,Albers,SIM-9327520P,wagnerkonrad@example.org,+49-107193133,Alemania,Eilenburg,"Flantzring 6972, 78744 Dieburg",2023-10-06,2006-11-12,Otro,Activo,Web
CL-05037,João Guilherme,Machado,SIM-X0692746D,diogo26@example.org,+55-370827973,Brasil,Gonçalves de Goiás,"Favela Hellena da Mata, 69, São Jorge 1ª Seção, 73861-220 Viana / AP",2024-10-16,1966-12-19,Masculino,Activo,Instagram
CL-05038,Валерьян,Васильев,SIM-7108119S,jaropolkrozhkov@example.net,+7-918405441,Rusia,д. Ясный (Оренб.),"г. Анапа, наб. Южная, д. 4/9, 089071",2024-01-25,1993-05-02,Femenino,Activo,Web
CL-05039,Kimberly,Rogers,SIM-5191655A,charles92@example.org,+1-653570519,Estados Unidos,Frankstad,"6757 Cruz Prairie Suite 717, East Kellymouth, ME 69351",2024-06-25,1946-06-02,Femenino,Activo,Referido
CL-05040,Felipa,Puente,SIM-3341087S,maria-dolores79@example.com,+34-326642428,España,Madrid,"Cañada Magdalena Cortés 24 Piso 2 , Guipúzcoa, 21653",2024-02-25,1958-10-10,Masculino,Activo,Instagram
CL-05041,Valerie,Jordan,SIM-2175595W,brownevan@example.net,+1-155622171,Canadá,Nathanielport,"56052 Baird Locks Suite 570, South Katherine, PE M1S 1C8",2024-12-14,1955-12-22,Otro,Suspendido,Tienda física
CL-05042,Noémi,Gérard,SIM-1231130D,alphonselegendre@example.net,+33-631648738,Francia,Salmon-sur-Bernier,"rue Diallo, 20808 Guillet-sur-Guyon",2024-07-18,2002-04-05,Femenino,Activo,Tienda física
CL-05043,Édith,Lemaître,SIM-Y1646420B,dlegros@example.com,+33-274315370,Francia,Imbert,"75, rue Noémi Schneider, 05691 Delmas",2025-04-19,1959-12-07,Femenino,Suspendido,Tienda física
CL-05044,Mariana,Freitas,SIM-7000028R,benjaminvasconcelos@example.org,+55-482692577,Brasil,Cavalcanti,"Residencial de da Costa, 983, Vila Nova Cachoeirinha 3ª Seção, 79361-612 Rocha / AM",2024-07-09,1945-11-29,Femenino,Activo,Instagram
CL-05045,Виктор,Шарова,SIM-Y1640799W,gmuravev@example.net,+7-375385880,Rusia,ст. Чебоксары,"с. Гдов, пер. Льва Толстого, д. 2/2 стр. 4, 412771",2024-06-10,1951-12-13,Femenino,Activo,Referido
CL-05046,Victoria,Diaz,SIM-Z2319995P,oriana62@example.com,+58-315655360,Venezuela,Lugo,"Avenida de Carmina Castellanos 6 Puerta 1 , Asturias, 13436",2025-03-27,1967-01-30,Otro,Activo,Web
CL-05047,Giacinto,Ferragamo,SIM-Y1738465X,lucia02@example.org,+39-958639477,Italia,Marazzone,"Piazza Modigliani, 54, 98027, Allume (ME)",2023-12-09,2005-08-02,Masculino,Activo,Instagram
CL-05048,Christopher,Sheppard,SIM-Z2306286F,joseph24@example.org,+1-368690365,Canadá,Hannahchester,"022 Lynch Isle, Port Alisonfort, PE C2V 4L1",2025-07-08,2006-08-29,Femenino,Activo,Web
CL-05049,Richard,Black,SIM-X0366988T,eric34@example.org,+1-346781035,Canadá,New Markhaven,"4983 Smith Mall Suite 749, Robertsland, SK P5A 3G5",2023-10-31,1998-09-27,Otro,Activo,Referido
CL-05050,Василий,Кулагина,SIM-X0594356J,bolshakovanikita@example.org,+7-456523496,Rusia,к. Усинск,"д. Балтийск, алл. Суворова, д. 3, 566641",2024-12-31,1984-06-03,Masculino,Activo,Referido
CL-05051,Edelmira,Garcia,SIM-Y1564331D,iaragones@example.com,+1-809-451347840,Dominican Republic,Zamora,"Calle de Juan Montero 70, Valladolid, 44797",2023-09-11,2003-08-05,Otro,Activo,Instagram
CL-05052,Joshua,Jacobs,SIM-3800570G,benitezdawn@example.com,+1-450139950,Canadá,South Jeffrey,"136 Stephanie Rapids, Adrianstad, PE B3G4G8",2024-03-26,1974-05-29,Otro,Suspendido,Referido
CL-05053,京助,佐藤,SIM-7460630M,akira45@example.net,+81-812459852,Japón,いすみ市,愛知県横浜市緑区山中新田3丁目1番1号 松石ハイツ862,2024-07-19,2000-08-24,Femenino,Activo,Instagram
CL-05054,Доброслав,Селезнев,SIM-3992614K,gostomisl2000@example.org,+7-215133810,Rusia,д. Нефтекамск,"с. Ижевск, алл. Безымянная, д. 2/8, 658980",2024-06-16,1949-05-07,Otro,Activo,Instagram
CL-05055,Heiderose,Mangold,SIM-Z2471265F,fiebignurettin@example.com,+49-666365626,Alemania,Potsdam,"Mühlestr. 9/6, 11627 Oberviechtach",2024-04-05,1976-11-17,Otro,Activo,Referido
CL-05056,真綾,田中,SIM-6031452R,maayayoshida@example.com,+81-844709629,Japón,多摩市,和歌山県長生郡一宮町二つ室16丁目7番15号 パレス勝どき581,2024-12-06,1945-11-12,Femenino,Activo,Referido
CL-05057,Victoria,Haley,SIM-X0249377B,zoe38@example.com,+1-588748203,Canadá,Michaelville,"405 Wilkins Summit Suite 072, Timothyborough, MB K1R 6C1",2025-05-27,1956-04-15,Femenino,Activo,Tienda física
CL-05058,Mario,Bonilla,SIM-Z2248172Z,xginer@example.net,+58-165041167,Venezuela,León,"Pasadizo de Paco Aller 28 Puerta 8 , Badajoz, 21336",2024-11-03,2004-12-18,Femenino,Activo,Web
CL-05059,Christl,Briemer,SIM-3906116A,hjopich@example.org,+49-875169859,Alemania,Kemnath,"Sauerweg 8/5, 66956 Lüdinghausen",2024-06-03,1956-11-18,Masculino,Activo,Instagram
CL-05060,Pasqual,Ceci,SIM-8172677H,odescalchiantonio@example.net,+39-678674254,Italia,Tschövas,"Vicolo Nicolò, 2 Piano 0, 50124, Firenze (FI)",2025-02-23,1982-12-01,Femenino,Activo,Referido
CL-05061,Jerónimo,Burgos,SIM-Z2636270X,natividadmunguia@example.com,+52-608049387,México,Vieja Emiratos Árabes Unidos,"Retorno Riojas 504 Interior 921, San Luis de la Montaña, TLAX 40559",2024-06-05,1959-09-24,Otro,Activo,Referido
CL-05062,裕太,佐藤,SIM-1496255J,nakajimatomoya@example.com,+81-913243651,Japón,川崎市多摩区,宮城県羽村市湯宮15丁目4番15号 パーク下宇和田422,2024-07-14,1964-01-28,Femenino,Activo,Referido
CL-05063,Элеонора,Колесников,SIM-Z2280315A,zsazonov@example.net,+7-825866574,Rusia,клх Макаров,"д. Усть-Ишим, алл. Ясная, д. 3/7, 166842",2024-06-25,1956-07-03,Masculino,Suspendido,Web
CL-05064,鹏,樊,SIM-Z2802917E,pengxiulan@example.org,+86-936471123,China,淮安县,澳门特别行政区柳州县和平何街l座 827871,2024-02-01,1999-05-09,Otro,Inactivo,Tienda física
CL-05065,Zaira,Bocelli,SIM-5047994T,pgiannotti@example.net,+39-546357855,Italia,La Salle,"Vicolo Fernanda, 13, 45036, Ficarolo (RO)",2025-03-10,1960-05-25,Otro,Activo,Tienda física
CL-05066,Teresita,Cabeza,SIM-7524691B,gonzalosolana@example.org,+1-809-234021244,Dominican Republic,Castellón,"Glorieta de Amaro Montero 40 Puerta 1 , Guadalajara, 24670",2024-12-10,1971-08-08,Femenino,Inactivo,Web
CL-05067,Alexandre,Evrard,SIM-X0634105H,adrienletellier@example.net,+33-919459624,Francia,Lacroix-les-Bains,"7, boulevard Barbe, 55225 AllainBourg",2024-07-15,1972-08-10,Masculino,Suspendido,Web
CL-05068,Adriana,Scaduto,SIM-2488919C,romolosandi@example.org,+39-243009559,Italia,Correzzana,"Borgo Faggiani, 65, 84087, Sarno (SA)",2024-06-28,1948-01-07,Femenino,Activo,Tienda física
CL-05069,Ricardo,Römer,SIM-X0169750X,dorotheschmiedecke@example.org,+49-718583113,Alemania,Kusel,"Heidrichgasse 75-79, 94315 Groß-Gerau",2023-10-07,1946-01-05,Otro,Activo,Instagram
CL-05070,Nicolás,Valle,SIM-3856197V,qberenguer@example.org,+1-809-492254058,Dominican Republic,Valladolid,"Pasadizo de Jeremías Morata 67, Albacete, 15898",2025-04-17,1949-12-06,Masculino,Activo,Instagram
CL-05071,智也,近藤,SIM-Y1125828R,xyamada@example.net,+81-125659263,Japón,文京区,熊本県長生郡睦沢町月島22丁目27番9号 橋場コーポ639,2024-09-05,1955-03-09,Otro,Activo,Instagram
CL-05072,Giovanni,Malatesta,SIM-Z2292841V,morandifederica@example.com,+39-225464098,Italia,Pievebovigliana,"Borgo Foconi, 0 Piano 2, 06069, Borghetto Di Tuoro (PG)",2024-11-30,1972-01-23,Otro,Inactivo,Tienda física
CL-05073,Hugues,Bernard,SIM-Y1194944W,celine37@example.org,+33-992264594,Francia,Chevalier-les-Bains,"avenue Honoré Coulon, 55926 Mallet-sur-Mer",2024-03-15,1977-06-24,Masculino,Activo,Tienda física
CL-05074,Rosa,Tschentscher,SIM-X0840207V,annettmoechlichen@example.org,+49-641952714,Alemania,Gelnhausen,"Siegrun-Matthäi-Platz 48/64, 05945 Wismar",2024-12-29,1996-11-08,Masculino,Inactivo,Referido
CL-05075,充,佐藤,SIM-6997248G,ttanaka@example.net,+81-177883150,Japón,横浜市港南区,富山県大島町油井4丁目24番8号 中小来川パレス058,2024-10-10,2005-06-07,Masculino,Activo,Web
CL-05076,Apolinar,Lloret,SIM-Y1567600N,crespiruperta@example.com,+1-809-352425512,Dominican Republic,Pontevedra,"Camino Javiera Antón 696 Puerta 4 , Ceuta, 44048",2025-07-11,1980-10-16,Otro,Activo,Instagram
CL-05077,Alejandro,Belda,SIM-4766877N,balvarez@example.org,+58-258720827,Venezuela,Ávila,"Plaza María Del Carmen Bermúdez 94, Ceuta, 20623",2024-02-02,1974-08-27,Masculino,Activo,Web
CL-05078,Maria Vitória,da Rocha,SIM-3349976A,sfogaca@example.net,+55-464806412,Brasil,da Cruz,"Estação Oliveira, 55, Conjunto Califórnia I, 73126-629 da Mata de Silveira / RR",2025-05-19,1951-05-22,Femenino,Activo,Instagram
CL-05079,Davi Lucas,Sousa,SIM-X0517447Q,cauaribeiro@example.org,+55-440677811,Brasil,Melo Alegre,"Passarela de Vasconcelos, 661, Estrela Do Oriente, 09019194 Lopes / SP",2025-04-03,1958-01-05,Otro,Activo,Tienda física
CL-05080,Allana,Vasconcelos,SIM-4493330G,kda-conceicao@example.org,+55-413163230,Brasil,Lopes de Carvalho,"Colônia de Azevedo, 47, Miramar, 23295946 Barros de Nogueira / AM",2025-05-10,1954-04-08,Femenino,Activo,Referido
CL-05081,Donald,Day,SIM-8768795E,leethomas@example.net,+1-896619843,Estados Unidos,South Michaelstad,"7987 Matthews Place Suite 420, Lake Danielborough, AZ 70210",2023-09-24,1998-06-29,Masculino,Activo,Web
CL-05082,刚,郭,SIM-5834481W,min29@example.com,+86-320480009,China,欣县,贵州省宜都市沙市兰州街F座 604895,2023-09-25,1981-02-28,Otro,Activo,Instagram
CL-05083,Blanca,Calvillo,SIM-3196858L,jos69@example.com,+52-647148300,México,Vieja Serbia,"Boulevard Mena 803 Edif. 193 , Depto. 924, Vieja San Vicente y las Granadinas, CHIS 57304-7892",2025-03-10,1972-10-07,Masculino,Activo,Web
CL-05084,Rosalia,Pacheco,SIM-Y1832630J,ztoledo@example.com,+52-366690691,México,San Alta  Gracia los bajos,"Boulevard Samoa 404 672, San Rafaél de la Montaña, MEX 43389-1565",2025-07-03,1993-09-18,Femenino,Activo,Web
CL-05085,琳,王,SIM-3611633N,yang77@example.org,+86-145969578,China,邯郸县,台湾省帆市白云台北路O座 259141,2025-04-12,1980-08-16,Masculino,Activo,Instagram
CL-05086,Victoriano,Galván,SIM-2484767P,maxi34@example.com,+1-809-188347405,Dominican Republic,Asturias,"Glorieta Ángel Solsona 23, Alicante, 32819",2024-06-25,1978-01-27,Femenino,Activo,Referido
CL-05087,Jose,Kim,SIM-2935616B,pittmanrobert@example.net,+1-268060627,Canadá,New Emily,"41604 Tanya Spurs, Veronicaside, QC K3Y 6J3",2023-12-16,1951-07-15,Otro,Activo,Tienda física
CL-05088,Корнил,Крюков,SIM-Y1793630K,olegrogov@example.org,+7-709398970,Rusia,клх Мурманск,"п. Обоянь, пер. Кузнецова, д. 71, 291359",2025-06-27,1952-10-17,Femenino,Inactivo,Referido
CL-05089,Manu,Hernández,SIM-X0727041B,roldanines@example.com,+1-809-493117502,Dominican Republic,Navarra,"Urbanización de Nuria Gras 28 Piso 2 , Santa Cruz de Tenerife, 12354",2024-07-09,2000-09-28,Femenino,Activo,Instagram
CL-05090,Петр,Красильников,SIM-Y1446713J,galkinmihe@example.com,+7-613646659,Rusia,ст. Краснодар,"к. Торжок, пер. Лунный, д. 88 к. 122, 740073",2024-02-21,2003-03-25,Femenino,Activo,Web
CL-05091,Fanny,Beer,SIM-Z2634379M,horstkrein@example.net,+49-364947163,Alemania,Neustrelitz,"Hans-Heinrich-Schleich-Gasse 3, 31026 Regen",2024-04-24,1975-08-20,Otro,Activo,Instagram
CL-05092,Eliana,Toro,SIM-9585394Y,cruz77@example.com,+1-809-602134788,Dominican Republic,Jaén,"Cuesta de Laura Vicente 22, Cáceres, 10134",2024-09-19,1976-10-17,Otro,Inactivo,Referido
CL-05093,Timm,Jäntsch,SIM-Y1883913Y,ditmar14@example.org,+49-549931867,Alemania,Grafenau,"Holstenweg 97-32, 62040 Malchin",2025-04-05,1946-05-21,Otro,Activo,Referido
CL-05094,淑兰,徐,SIM-Z2709034W,pingpan@example.org,+86-459346555,China,杭州县,湖南省萍县孝南刘路I座 133464,2024-11-10,1949-04-03,Femenino,Activo,Web
CL-05095,Marcos,Corona,SIM-Z2681867K,chaconbeatriz@example.net,+52-890015251,México,Nueva Irán,"Periférico Ghana 115 912, San María José de la Montaña, AGS 16452",2024-10-28,1976-09-02,Masculino,Activo,Tienda física
CL-05096,拓真,佐々木,SIM-Z2979330W,qkondo@example.org,+81-442412709,Japón,横浜市都筑区,岡山県君津市細野41丁目6番8号 パーク白金台612,2024-03-08,1995-01-03,Otro,Suspendido,Instagram
CL-05097,Gabrielle,Jacques,SIM-X0124080H,zacharie13@example.org,+33-733879737,Francia,Morin-sur-Mahe,"2, chemin de Martinez, 81724 PetitjeanBourg",2025-05-19,1953-10-02,Otro,Suspendido,Referido
CL-05098,亮介,小林,SIM-7813395L,zsakamoto@example.org,+81-575521043,Japón,横浜市中区,富山県昭島市西関宿11丁目6番14号,2023-10-03,1975-11-26,Femenino,Inactivo,Referido
CL-05099,桃子,斉藤,SIM-X0176340E,miki66@example.org,+81-270249906,Japón,山武郡横芝光町,鹿児島県山武郡芝山町元浅草18丁目5番15号,2025-03-24,1991-07-21,Otro,Activo,Instagram
CL-05100,Pauline,Breton,SIM-Y1488418L,charles27@example.net,+33-199053773,Francia,Sainte Julesnec,"2, avenue de Sauvage, 36148 Lejeune",2024-12-19,1951-11-03,Femenino,Activo,Instagram
CL-05101,Alondra,Gimenez,SIM-X0491259W,anayaadelina@example.net,+58-182732332,Venezuela,Ciudad,"Avenida de Liliana Aguilar 293 Apt. 00 , León, 06337",2025-07-19,1993-11-16,Masculino,Activo,Web
CL-05102,Raymond,Traore,SIM-7949547B,umorvan@example.net,+33-544251884,Francia,Mercier,"rue Navarro, 17863 Martineau",2024-11-27,1944-09-12,Masculino,Activo,Tienda física
CL-05103,Leopold,Kruschwitz,SIM-Z2398983Z,hkade@example.net,+49-801166772,Alemania,Hechingen,"Hendrik-Heinz-Weg 96, 56511 Badoberan",2023-10-16,1947-12-29,Otro,Suspendido,Referido
CL-05104,Pamela,Blevins,SIM-9246465M,davidmoss@example.net,+1-834036173,Canadá,Dylanview,"7381 Brown Village, Tinamouth, MB K8B 4L7",2023-08-31,1986-09-05,Otro,Activo,Tienda física
CL-05105,Eugenia,Escalante,SIM-1638344P,fidelmontemayor@example.com,+52-966532880,México,Vieja Andorra,"Periférico Albania 160 Edif. 731 , Depto. 171, San Gregorio los altos, DF 95081-9330",2024-05-16,1963-12-29,Otro,Activo,Referido
CL-05106,陽一,岡田,SIM-6035457G,katokenichi@example.net,+81-268376104,Japón,文京区,茨城県横浜市南区九段南5丁目15番3号,2025-04-11,1980-04-21,Femenino,Activo,Instagram
CL-05107,Dale,Kerr,SIM-1348024V,johnsonmary@example.org,+1-718995036,Canadá,Brucemouth,"30723 Alicia Trafficway Suite 866, Chloeview, NS H7B3J8",2024-09-17,1984-06-28,Masculino,Activo,Web
CL-05108,Ana,Morales,SIM-Y1758996W,gnavarrete@example.com,+52-355877069,México,San Juan Carlos los bajos,"Privada Duarte 047 Edif. 846 , Depto. 152, Nueva Uzbekistán, HGO 23570",2024-12-25,1977-12-21,Masculino,Activo,Referido
CL-05109,Евлампий,Бобров,SIM-1793741V,zuevevgraf@example.net,+7-606471338,Rusia,ст. Тосно,"ст. Урюпинск, пер. Проточный, д. 1, 879326",2023-10-26,2007-01-07,Femenino,Activo,Referido
CL-05110,Anny,Weimer,SIM-Y1999444P,sliebelt@example.com,+49-270111800,Alemania,Flöha,"Ewa-Seifert-Platz 54-14, 61850 Meißen",2025-06-20,1981-03-21,Masculino,Activo,Tienda física
CL-05111,Tony,Jackson,SIM-Y1323884G,sotosarah@example.com,+1-702411950,Estados Unidos,Martinland,"705 Julie Glens Suite 102, Port Donna, MN 07310",2025-02-09,1954-01-25,Femenino,Activo,Instagram
CL-05112,Sean,Whitehead,SIM-X0899242B,pamela39@example.org,+1-520304905,Estados Unidos,Michelleborough,"Unit 2150 Box 9027, DPO AA 54071",2025-04-29,1974-10-29,Masculino,Activo,Instagram
CL-05113,Clara,da Cruz,SIM-Y1128064Y,arthurmoura@example.org,+55-641177567,Brasil,da Luz,"Viaduto de Montenegro, 8, Santa Rosa, 33687196 Borges / AP",2025-06-20,1991-04-25,Masculino,Inactivo,Web
CL-05114,Bárbara,Zaragoza,SIM-Z2400820B,cabezasjosue@example.org,+34-724081604,España,Cantabria,"Cañada Leonor Villa 375 Apt. 59 , La Coruña, 18353",2024-10-05,2006-10-16,Otro,Activo,Web
CL-05115,Joseph,Jones,SIM-Y1874182G,ashley83@example.net,+1-364290099,Estados Unidos,New Brianborough,"0756 King Center Suite 421, Smithmouth, MT 10713",2025-02-16,1955-09-08,Masculino,Inactivo,Instagram
