employee_id,branch_id,nombre,rol,horario,salario_base,horas_extras,status,vacaciones_restantes,fecha_ingreso,fecha_egreso
E-007113,BR-00268,Jose Lewis,Vendedor,"Lunes a Viernes, 9:00–18:00",1338,2,Activo,14,2020-08-29,
E-007114,BR-00268,Scott Lane,Vendedor,"Todos los días, 8:00–22:00",1549,15,Activo,12,2024-12-28,
E-007115,BR-00268,Barbara Johnston,Vendedor,"Martes a Domingo, 11:00–19:00",1578,11,Activo,11,2024-10-31,
E-007116,BR-00268,Robert Lopez,Vendedor,"Lunes a Sábado, 10:00–20:00",1228,17,Activo,17,2021-03-31,
E-007117,BR-00268,Kyle Jimenez,Vendedor,"Lunes a Viernes, 9:00–18:00",1647,4,Activo,11,2021-09-15,
E-007118,BR-00268,Marc Palmer,Vendedor,"Lunes a Viernes, 9:00–18:00",1596,17,Activo,20,2021-11-09,
E-007119,BR-00268,Sergio Martin,Vendedor,"Lunes a Sábado, 10:00–20:00",1586,12,Activo,16,2024-02-14,
E-007120,BR-00268,Julie Mckenzie,Vendedor,"Martes a Domingo, 11:00–19:00",1722,6,Activo,18,2021-05-24,
E-007121,BR-00268,Anthony Lopez,Vendedor,"Lunes a Viernes, 9:00–18:00",1724,5,Activo,14,2024-06-20,
E-007122,BR-00268,Amber Barrett,Vendedor,"Lunes a Sábado, 10:00–20:00",1343,4,De vacaciones,15,2020-10-04,
E-007123,BR-00268,Erika Melton,Vendedor,"Lunes a Viernes, 8:30–17:30",1499,15,Activo,22,2024-09-05,
E-007124,BR-00268,Kyle Bell,Vendedor,"Martes a Domingo, 11:00–19:00",1567,17,Activo,15,2023-11-09,
E-007125,BR-00268,David Thompson,Vendedor,"Lunes a Viernes, 8:30–17:30",1475,11,Activo,10,2025-05-16,
E-007126,BR-00268,Samantha Townsend,Vendedor,"Martes a Domingo, 11:00–19:00",1219,7,Activo,21,2021-04-13,
E-007127,BR-00268,James Woods,Vendedor,"Lunes a Viernes, 8:30–17:30",1556,8,Activo,14,2025-04-19,
E-007128,BR-00268,Ronald Moon IV,Vendedor,"Lunes a Sábado, 10:00–20:00",1682,18,Activo,18,2022-06-21,
E-007129,BR-00268,Dustin Austin,Vendedor,"Martes a Domingo, 11:00–19:00",1624,11,Activo,7,2020-09-27,
E-007130,BR-00268,William Sanchez,Vendedor,"Lunes a Sábado, 10:00–20:00",1677,2,Activo,18,2024-01-13,
E-007131,BR-00268,Stanley Pruitt,Vendedor,"Lunes a Viernes, 8:30–17:30",1610,11,De vacaciones,8,2024-01-29,
E-007132,BR-00268,Erica Jones,Vendedor,"Lunes a Sábado, 10:00–20:00",1337,17,Activo,21,2023-06-27,
E-007133,BR-00268,Terry Hicks,Vendedor,"Lunes a Viernes, 9:00–18:00",1755,17,Activo,12,2023-11-01,
E-007134,BR-00268,Joseph Key,Vendedor,"Todos los días, 8:00–22:00",1559,6,Activo,19,2020-12-17,
E-007135,BR-00268,Laura Barajas,Vendedor,"Martes a Domingo, 11:00–19:00",1564,14,Activo,8,2022-10-01,
E-007136,BR-00268,Richard Morris,Vendedor,"Lunes a Viernes, 8:30–17:30",1378,11,Activo,21,2023-10-05,
E-007137,BR-00268,Monica Pruitt,Vendedor,"Lunes a Sábado, 10:00–20:00",1514,10,Activo,11,2021-03-23,
E-007138,BR-00268,Donald Scott,Vendedor,"Lunes a Sábado, 10:00–20:00",1308,15,De vacaciones,4,2022-08-15,
E-007139,BR-00268,Pamela Johnson,Vendedor,"Martes a Domingo, 11:00–19:00",1207,9,Activo,15,2023-08-10,
E-007140,BR-00268,Wanda Clark,Vendedor,"Martes a Domingo, 11:00–19:00",1311,19,De vacaciones,17,2021-01-28,
E-007141,BR-00268,Katelyn Tyler,Vendedor,"Lunes a Viernes, 9:00–18:00",1423,12,Activo,12,2024-11-17,
E-007142,BR-00268,Cindy Ruiz,Vendedor,"Martes a Domingo, 11:00–19:00",1729,10,Activo,10,2024-02-12,
E-007143,BR-00268,Monica Wise,Vendedor,"Lunes a Viernes, 8:30–17:30",1313,18,Activo,12,2024-05-02,
E-007144,BR-00268,Amber Knight,Vendedor,"Lunes a Sábado, 10:00–20:00",1300,8,Activo,8,2020-12-30,
E-007145,BR-00268,Alex Crane,Vendedor,"Lunes a Viernes, 8:30–17:30",1568,13,Activo,7,2024-01-09,
E-007146,BR-00268,Shelby Moreno,Vendedor,"Lunes a Sábado, 10:00–20:00",1599,3,Activo,13,2024-04-02,
E-007147,BR-00268,Wesley Gregory,Vendedor,"Martes a Domingo, 11:00–19:00",1229,20,Activo,17,2024-07-03,
E-007148,BR-00268,Lindsey Hopkins,Vendedor,"Martes a Domingo, 11:00–19:00",1572,3,De vacaciones,5,2024-10-13,
E-007149,BR-00268,Susan Morales,Vendedor,"Lunes a Viernes, 8:30–17:30",1437,19,De baja,18,2022-09-03,2024-12-20
E-007150,BR-00268,Andrea Johnson,Vendedor,"Lunes a Sábado, 10:00–20:00",1621,14,Activo,8,2025-02-27,
E-007151,BR-00268,Victor Anderson,Vendedor,"Todos los días, 8:00–22:00",1772,5,Despedido,0,2020-11-20,2025-05-23
E-007152,BR-00268,Darryl Davis,Vendedor,"Lunes a Viernes, 8:30–17:30",1231,16,Activo,7,2024-01-07,
E-007153,BR-00268,Russell Fernandez,Vendedor,"Lunes a Viernes, 8:30–17:30",1356,11,Activo,18,2020-11-20,
E-007154,BR-00268,Mia Owens,Vendedor,"Martes a Domingo, 11:00–19:00",1230,13,Activo,22,2022-12-09,
E-007155,BR-00268,Victoria Shea,Vendedor,"Lunes a Viernes, 9:00–18:00",1535,10,De vacaciones,9,2021-04-27,
E-007156,BR-00268,Mr. Michael Gomez DDS,Vendedor,"Lunes a Viernes, 8:30–17:30",1321,20,Activo,8,2022-10-07,
E-007157,BR-00268,Kimberly Lin,Vendedor,"Todos los días, 8:00–22:00",1388,18,Activo,15,2024-04-03,
E-007158,BR-00268,Kyle Murphy,Vendedor,"Lunes a Viernes, 9:00–18:00",1243,0,Activo,15,2021-09-09,
E-007159,BR-00268,Raven Terry,Vendedor,"Todos los días, 8:00–22:00",1344,3,Activo,15,2022-01-30,
E-007160,BR-00268,Tonya Petersen,Vendedor,"Lunes a Viernes, 8:30–17:30",1282,4,Activo,21,2023-10-05,
E-007161,BR-00268,Douglas Lewis,Vendedor,"Martes a Domingo, 11:00–19:00",1426,20,De baja,7,2025-01-25,2025-05-06
E-007162,BR-00268,Robert Davis,Vendedor,"Lunes a Viernes, 9:00–18:00",1428,2,De baja,8,2025-01-23,2025-03-13
E-007163,BR-00268,Judy Perez,Vendedor,"Todos los días, 8:00–22:00",1362,6,Activo,12,2022-01-31,
E-007164,BR-00268,Brandy Jones,Vendedor,"Lunes a Viernes, 8:30–17:30",1329,9,Activo,15,2025-06-23,
E-007165,BR-00268,Joan Sanchez,Vendedor,"Lunes a Viernes, 9:00–18:00",1520,16,Activo,11,2025-06-07,
E-007166,BR-00268,David Duncan,Vendedor,"Lunes a Sábado, 10:00–20:00",1587,12,Activo,13,2025-02-18,
E-007167,BR-00268,Andrew Thompson,Vendedor,"Martes a Domingo, 11:00–19:00",1279,4,De vacaciones,7,2021-06-02,
E-007168,BR-00268,Regina Johnson,Vendedor,"Todos los días, 8:00–22:00",1712,0,De vacaciones,15,2022-10-21,
E-007169,BR-00268,Cynthia Martinez,Vendedor,"Todos los días, 8:00–22:00",1714,6,Activo,14,2025-03-11,
E-007170,BR-00268,Joshua Rosario,Vendedor,"Lunes a Viernes, 9:00–18:00",1259,9,Activo,7,2022-06-27,
E-007171,BR-00268,Latoya Phillips,Vendedor,"Lunes a Viernes, 9:00–18:00",1241,1,Activo,19,2022-11-20,
E-007172,BR-00268,Steven Washington,Vendedor,"Lunes a Viernes, 9:00–18:00",1444,17,Activo,15,2024-10-15,
E-007173,BR-00268,Lynn Fuentes,Vendedor,"Lunes a Viernes, 9:00–18:00",1669,15,Activo,8,2020-09-19,
E-007174,BR-00268,Micheal Richardson,Vendedor,"Martes a Domingo, 11:00–19:00",1743,9,Activo,17,2021-12-09,
E-007175,BR-00268,Laura Howell,Vendedor,"Lunes a Sábado, 10:00–20:00",1733,10,Activo,16,2022-01-10,
E-007176,BR-00268,Rita Williams,Vendedor,"Martes a Domingo, 11:00–19:00",1514,17,Activo,10,2022-06-08,
E-007177,BR-00268,Scott Gutierrez,Vendedor,"Todos los días, 8:00–22:00",1432,8,Activo,14,2022-07-14,
E-007178,BR-00268,Bruce Moore,Vendedor,"Lunes a Viernes, 9:00–18:00",1245,15,De vacaciones,17,2022-06-27,
E-007179,BR-00268,Ethan Hernandez,Vendedor,"Todos los días, 8:00–22:00",1797,14,Activo,17,2022-06-05,
E-007180,BR-00268,Heather Green,Vendedor,"Martes a Domingo, 11:00–19:00",1781,18,Activo,9,2021-08-28,
E-007181,BR-00268,Tony Weaver,Vendedor,"Lunes a Sábado, 10:00–20:00",1685,3,Activo,13,2023-04-16,
E-007182,BR-00268,Laura Valenzuela,Vendedor,"Todos los días, 8:00–22:00",1374,9,Activo,12,2024-11-05,
E-007183,BR-00268,Leslie Poole,Vendedor,"Martes a Domingo, 11:00–19:00",1771,14,Activo,17,2025-08-08,
E-007184,BR-00268,Ashley Davis,Vendedor,"Lunes a Viernes, 8:30–17:30",1714,14,Activo,17,2024-06-20,
E-007185,BR-00268,Matthew Gutierrez,Vendedor,"Lunes a Viernes, 9:00–18:00",1245,20,Activo,7,2022-02-10,
E-007186,BR-00268,Vincent Valencia,Vendedor,"Todos los días, 8:00–22:00",1684,17,Activo,15,2024-01-26,
E-007187,BR-00268,Evelyn Smith,Vendedor,"Lunes a Viernes, 9:00–18:00",1219,16,Activo,22,2022-01-26,
E-007188,BR-00268,Heather Bishop,Vendedor,"Lunes a Viernes, 8:30–17:30",1304,2,Activo,16,2022-11-28,
E-007189,BR-00268,Miguel Diaz,Vendedor,"Martes a Domingo, 11:00–19:00",1521,1,Activo,21,2022-05-14,
E-007190,BR-00268,Amanda Holland,Vendedor,"Todos los días, 8:00–22:00",1648,17,Activo,13,2024-03-26,
E-007191,BR-00268,Jeffrey Cruz,Vendedor,"Martes a Domingo, 11:00–19:00",1710,15,Activo,15,2021-03-05,
E-007192,BR-00268,Taylor Goodman,Vendedor,"Martes a Domingo, 11:00–19:00",1400,4,Activo,17,2021-09-09,
E-007193,BR-00268,Patrick Smith,Vendedor,"Lunes a Sábado, 10:00–20:00",1235,15,Activo,16,2020-09-15,
E-007194,BR-00268,Aaron Moore Jr.,Vendedor,"Martes a Domingo, 11:00–19:00",1302,8,Activo,14,2023-12-24,
E-007195,BR-00268,Jason Hester,Vendedor,"Martes a Domingo, 11:00–19:00",1343,8,Activo,16,2020-08-25,
E-007196,BR-00268,Jessica Murphy,Vendedor,"Lunes a Sábado, 10:00–20:00",1739,3,Activo,22,2024-11-05,
E-007197,BR-00268,Anthony Morales,Vendedor,"Martes a Domingo, 11:00–19:00",1206,0,Activo,21,2021-08-23,
E-007198,BR-00268,Emily Cunningham,Vendedor,"Lunes a Viernes, 9:00–18:00",1420,1,Activo,12,2024-02-09,
E-007199,BR-00268,Dean Ramsey,Vendedor,"Lunes a Viernes, 9:00–18:00",1651,7,Activo,14,2021-01-04,
E-007200,BR-00268,Hailey Hahn,Vendedor,"Martes a Domingo, 11:00–19:00",1425,14,Activo,22,2023-11-11,
E-007201,BR-00268,Tina Gomez,Vendedor,"Lunes a Viernes, 9:00–18:00",1360,3,Activo,18,2020-09-03,
E-007202,BR-00268,Mark King,Vendedor,"Martes a Domingo, 11:00–19:00",1689,2,Activo,19,2022-06-19,
E-007203,BR-00268,Steven West,Vendedor,"Todos los días, 8:00–22:00",1414,14,Activo,18,2023-08-25,
E-007204,BR-00268,Arthur Smith,Vendedor,"Lunes a Sábado, 10:00–20:00",1305,9,De vacaciones,1,2021-08-12,
E-007205,BR-00268,Susan Perez,Vendedor,"Lunes a Sábado, 10:00–20:00",1792,14,De baja,18,2021-04-05,2022-01-30
E-007206,BR-00268,Stephanie Smith,Vendedor,"Lunes a Sábado, 10:00–20:00",1454,11,Activo,8,2022-05-09,
E-007207,BR-00268,Yolanda Grant,Vendedor,"Lunes a Viernes, 8:30–17:30",1609,5,De baja,13,2021-12-20,2023-12-06
E-007208,BR-00268,Penny Walker,Vendedor,"Lunes a Viernes, 9:00–18:00",1757,7,De vacaciones,21,2024-06-06,
E-007209,BR-00268,Frank Cox,Vendedor,"Lunes a Sábado, 10:00–20:00",1507,12,De baja,11,2025-05-17,2025-07-11
E-007210,BR-00268,Cory Harvey,Vendedor,"Martes a Domingo, 11:00–19:00",1344,2,Activo,14,2023-08-22,
E-007211,BR-00268,Amber Bartlett,Vendedor,"Todos los días, 8:00–22:00",1337,16,Activo,8,2025-06-26,
E-007212,BR-00268,Alicia Carroll,Vendedor,"Martes a Domingo, 11:00–19:00",1409,9,Activo,19,2023-03-28,
E-007213,BR-00268,Ariana Stokes,Vendedor,"Lunes a Viernes, 9:00–18:00",1210,6,De vacaciones,5,2022-03-27,
E-007214,BR-00268,Amy Jenkins,Vendedor,"Martes a Domingo, 11:00–19:00",1518,20,Activo,9,2025-04-23,
E-007215,BR-00268,Kristina Graham,Vendedor,"Todos los días, 8:00–22:00",1725,1,Activo,11,2022-05-06,
E-007216,BR-00268,Jonathan Singleton,Vendedor,"Lunes a Viernes, 8:30–17:30",1645,16,Activo,14,2023-03-16,
E-007217,BR-00269,Brian Riddle,Manager,"Lunes a Sábado, 10:00–20:00",3205,1,Activo,7,2025-08-01,
E-007218,BR-00269,Beth Farrell,Sub Manager,"Lunes a Viernes, 8:30–17:30",1994,6,De baja,11,2022-05-26,2022-11-17
E-007219,BR-00269,Grant Brewer,Vendedor,"Lunes a Viernes, 8:30–17:30",1534,17,Activo,12,2021-01-16,
E-007220,BR-00269,Christopher Browning,Vendedor,"Martes a Domingo, 11:00–19:00",1245,17,Activo,16,2021-08-03,
E-007221,BR-00269,Michael Fuller,Vendedor,"Lunes a Sábado, 10:00–20:00",1362,17,De vacaciones,6,2020-11-23,
E-007222,BR-00269,Christopher Sanders,Vendedor,"Todos los días, 8:00–22:00",1725,16,Activo,7,2022-11-11,
E-007223,BR-00269,James Hebert,Vendedor,"Martes a Domingo, 11:00–19:00",1455,14,Activo,13,2024-07-07,
E-007224,BR-00269,Sarah Patterson,Vendedor,"Todos los días, 8:00–22:00",1677,19,Activo,15,2022-01-13,
E-007225,BR-00269,Julia Nelson,Vendedor,"Lunes a Viernes, 8:30–17:30",1516,12,Activo,10,2023-05-10,
E-007226,BR-00269,Angela Tapia DDS,Vendedor,"Lunes a Viernes, 8:30–17:30",1290,16,Activo,10,2021-05-04,
E-007227,BR-00269,Eric Mercer,Vendedor,"Todos los días, 8:00–22:00",1254,2,Activo,8,2025-02-17,
E-007228,BR-00269,Gabrielle Simpson,Vendedor,"Lunes a Viernes, 9:00–18:00",1654,1,Activo,15,2023-11-08,
E-007229,BR-00269,Amy Moore,Vendedor,"Lunes a Viernes, 9:00–18:00",1430,18,Activo,11,2024-06-22,
E-007230,BR-00269,Shawn Donaldson,Vendedor,"Lunes a Viernes, 8:30–17:30",1535,8,Activo,16,2023-08-14,
E-007231,BR-00269,Marcia Henry,Vendedor,"Lunes a Viernes, 8:30–17:30",1677,3,De vacaciones,19,2024-04-12,
E-007232,BR-00269,Peter Madden,Vendedor,"Martes a Domingo, 11:00–19:00",1532,7,Activo,20,2021-06-10,
E-007233,BR-00269,Kathleen Larsen,Vendedor,"Lunes a Viernes, 8:30–17:30",1254,0,Activo,9,2023-11-18,
E-007234,BR-00269,David Wilson,Vendedor,"Todos los días, 8:00–22:00",1277,18,Activo,15,2023-09-24,
E-007235,BR-00269,Jeffery Smith,Vendedor,"Lunes a Viernes, 9:00–18:00",1767,14,Activo,18,2022-03-26,
E-007236,BR-00269,Jeremy Wilcox,Vendedor,"Lunes a Viernes, 9:00–18:00",1489,10,Activo,14,2021-01-16,
E-007237,BR-00269,Maria Young,Vendedor,"Lunes a Viernes, 9:00–18:00",1669,9,Activo,21,2021-04-14,
E-007238,BR-00269,Heather Boyd,Vendedor,"Martes a Domingo, 11:00–19:00",1452,16,Activo,13,2022-12-13,
E-007239,BR-00269,Gregory Cox,Vendedor,"Lunes a Sábado, 10:00–20:00",1628,19,Activo,18,2024-03-09,
E-007240,BR-00269,Todd Baker,Vendedor,"Todos los días, 8:00–22:00",1268,5,Activo,12,2022-10-21,
E-007241,BR-00269,Patricia Perkins,Vendedor,"Lunes a Viernes, 9:00–18:00",1577,10,Activo,18,2023-01-17,
E-007242,BR-00269,Robert Nelson,Vendedor,"Lunes a Viernes, 9:00–18:00",1536,12,Activo,18,2021-12-23,
E-007243,BR-00269,Karen Murphy,Vendedor,"Lunes a Viernes, 9:00–18:00",1520,7,Activo,14,2023-05-02,
E-007244,BR-00269,Jacob George,Vendedor,"Todos los días, 8:00–22:00",1335,8,Activo,11,2020-12-06,
E-007245,BR-00269,Tracy Nicholson,Vendedor,"Lunes a Viernes, 9:00–18:00",1624,7,Activo,16,2023-05-13,
E-007246,BR-00269,Sarah Garza,Vendedor,"Lunes a Sábado, 10:00–20:00",1713,2,Activo,19,2024-06-04,
E-007247,BR-00269,James Sullivan,Vendedor,"Lunes a Viernes, 8:30–17:30",1577,11,Activo,7,2021-07-22,
E-007248,BR-00269,Angela Cook,Vendedor,"Martes a Domingo, 11:00–19:00",1631,8,Activo,11,2021-01-29,
E-007249,BR-00269,Christina Lucas,Vendedor,"Lunes a Viernes, 9:00–18:00",1298,9,Despedido,0,2021-09-07,2022-02-02
E-007250,BR-00269,Frederick Perkins,Vendedor,"Martes a Domingo, 11:00–19:00",1791,6,Activo,12,2024-06-04,
E-007251,BR-00269,Sean Foley MD,Vendedor,"Lunes a Viernes, 9:00–18:00",1480,4,Activo,10,2023-04-12,
E-007252,BR-00269,Gina Wells,Vendedor,"Lunes a Sábado, 10:00–20:00",1440,5,Activo,8,2025-06-10,
E-007253,BR-00269,Michael Ruiz,Vendedor,"Todos los días, 8:00–22:00",1398,18,Activo,11,2022-03-19,
E-007254,BR-00269,Billy Kennedy,Vendedor,"Lunes a Viernes, 9:00–18:00",1477,7,Activo,22,2022-01-21,
E-007255,BR-00269,Julia Molina,Vendedor,"Lunes a Viernes, 8:30–17:30",1376,7,Activo,19,2023-06-18,
E-007256,BR-00269,Karen Carney,Vendedor,"Lunes a Sábado, 10:00–20:00",1516,14,Activo,21,2021-04-05,
E-007257,BR-00269,Bernard Greene,Vendedor,"Martes a Domingo, 11:00–19:00",1401,5,Activo,12,2022-09-21,
E-007258,BR-00269,James Pham,Vendedor,"Lunes a Viernes, 9:00–18:00",1540,15,Activo,10,2023-07-25,
E-007259,BR-00269,Rebecca Hunt,Vendedor,"Todos los días, 8:00–22:00",1485,3,Activo,18,2025-07-05,
E-007260,BR-00269,Phillip Perry,Vendedor,"Lunes a Viernes, 9:00–18:00",1348,3,Activo,13,2024-04-15,
E-007261,BR-00269,Sara Acevedo,Vendedor,"Lunes a Sábado, 10:00–20:00",1282,8,Activo,14,2025-02-14,
E-007262,BR-00269,Timothy Griffin,Vendedor,"Lunes a Viernes, 8:30–17:30",1754,4,De baja,7,2024-10-16,2025-07-01
E-007263,BR-00270,Tina Alexander,Manager,"Lunes a Sábado, 10:00–20:00",2924,20,Activo,12,2024-05-21,
E-007264,BR-00270,Stephen Wood,Sub Manager,"Lunes a Viernes, 8:30–17:30",1831,2,Activo,15,2025-03-27,
E-007265,BR-00270,Michael Wong,Vendedor,"Lunes a Sábado, 10:00–20:00",1644,3,Despedido,0,2024-05-15,2024-09-24
E-007266,BR-00270,Pamela Adams,Vendedor,"Lunes a Sábado, 10:00–20:00",1564,0,Activo,19,2020-11-17,
E-007267,BR-00270,Karen Hawkins,Vendedor,"Martes a Domingo, 11:00–19:00",1659,6,Activo,9,2023-09-14,
E-007268,BR-00270,Jacob Webb,Vendedor,"Lunes a Viernes, 8:30–17:30",1473,6,Activo,18,2021-11-21,
E-007269,BR-00270,Tammie Koch,Vendedor,"Todos los días, 8:00–22:00",1514,12,Activo,19,2024-06-07,
E-007270,BR-00270,Barbara Rodriguez,Vendedor,"Lunes a Viernes, 8:30–17:30",1307,13,De vacaciones,17,2022-03-20,
E-007271,BR-00270,Tammie Werner,Vendedor,"Todos los días, 8:00–22:00",1645,4,De baja,10,2025-07-13,2025-07-26
E-007272,BR-00270,Jessica Ray,Vendedor,"Todos los días, 8:00–22:00",1766,20,Activo,16,2024-12-18,
E-007273,BR-00270,Michael Brown,Vendedor,"Lunes a Viernes, 9:00–18:00",1400,6,Activo,21,2024-12-09,
E-007274,BR-00270,Scott Martin,Vendedor,"Lunes a Viernes, 8:30–17:30",1264,20,Activo,12,2024-03-27,
E-007275,BR-00270,Heather Clements,Vendedor,"Todos los días, 8:00–22:00",1800,17,Activo,10,2023-01-27,
E-007276,BR-00270,Steven Gutierrez,Vendedor,"Lunes a Viernes, 9:00–18:00",1760,14,Activo,19,2023-09-23,
E-007277,BR-00270,Janet Reyes,Vendedor,"Lunes a Viernes, 8:30–17:30",1394,12,Activo,19,2022-03-28,
E-007278,BR-00270,Gary Johnston,Vendedor,"Todos los días, 8:00–22:00",1607,13,Activo,14,2021-10-19,
E-007279,BR-00270,Sean Rollins,Vendedor,"Todos los días, 8:00–22:00",1256,2,Activo,17,2025-08-13,
E-007280,BR-00270,Paige Russell,Vendedor,"Lunes a Viernes, 8:30–17:30",1397,6,Activo,13,2022-03-03,
E-007281,BR-00270,Mason Smith,Vendedor,"Todos los días, 8:00–22:00",1521,2,Activo,14,2024-08-02,
E-007282,BR-00270,Jennifer Finley,Vendedor,"Martes a Domingo, 11:00–19:00",1551,5,Activo,10,2022-12-18,
E-007283,BR-00270,Julie Bentley,Vendedor,"Martes a Domingo, 11:00–19:00",1671,11,De baja,17,2024-12-06,2025-03-12
E-007284,BR-00270,Kelli Walsh,Vendedor,"Lunes a Viernes, 9:00–18:00",1526,6,Activo,21,2025-02-19,
E-007285,BR-00270,James Mitchell,Vendedor,"Todos los días, 8:00–22:00",1734,18,Activo,17,2021-03-16,
E-007286,BR-00270,Christopher Terry,Vendedor,"Martes a Domingo, 11:00–19:00",1206,6,De baja,14,2022-12-22,2023-12-29
E-007287,BR-00270,Kevin Sheppard,Vendedor,"Lunes a Viernes, 8:30–17:30",1235,17,Activo,10,2021-02-14,
E-007288,BR-00270,Diana Mcfarland,Vendedor,"Lunes a Viernes, 8:30–17:30",1589,11,De baja,7,2021-08-12,2022-02-27
E-007289,BR-00270,Jessica Morales,Vendedor,"Lunes a Viernes, 8:30–17:30",1593,14,Activo,13,2021-07-21,
E-007290,BR-00270,Candace Allen,Vendedor,"Lunes a Viernes, 9:00–18:00",1305,14,Activo,14,2025-04-04,
E-007291,BR-00270,Michelle Pierce,Vendedor,"Martes a Domingo, 11:00–19:00",1494,17,De vacaciones,10,2025-02-18,
E-007292,BR-00270,Bryan Vance,Vendedor,"Lunes a Viernes, 8:30–17:30",1236,13,Activo,11,2024-12-01,
E-007293,BR-00270,William Stewart,Vendedor,"Lunes a Sábado, 10:00–20:00",1250,1,De vacaciones,1,2025-05-01,
E-007294,BR-00270,Dawn Rowe,Vendedor,"Lunes a Viernes, 8:30–17:30",1321,13,Activo,17,2021-12-29,
E-007295,BR-00270,David Dawson,Vendedor,"Martes a Domingo, 11:00–19:00",1624,3,Activo,14,2024-03-16,
E-007296,BR-00270,Brandy Anderson,Vendedor,"Lunes a Viernes, 8:30–17:30",1595,8,Activo,9,2024-10-16,
E-007297,BR-00270,Kenneth Howard,Vendedor,"Lunes a Viernes, 8:30–17:30",1216,0,De vacaciones,20,2021-07-16,
E-007298,BR-00270,Melissa Bradley,Vendedor,"Lunes a Viernes, 8:30–17:30",1675,4,Activo,16,2021-12-25,
E-007299,BR-00270,Sydney Paul,Vendedor,"Todos los días, 8:00–22:00",1595,16,Despedido,0,2023-05-23,2023-07-16
E-007300,BR-00270,Ryan Melendez PhD,Vendedor,"Todos los días, 8:00–22:00",1426,12,Activo,12,2021-01-18,
E-007301,BR-00270,Shawn Davis MD,Vendedor,"Lunes a Viernes, 8:30–17:30",1532,18,Activo,16,2021-07-24,
E-007302,BR-00270,Andrew Phillips,Vendedor,"Lunes a Viernes, 9:00–18:00",1678,4,Activo,14,2024-08-06,
E-007303,BR-00270,Timothy Buck,Vendedor,"Todos los días, 8:00–22:00",1648,6,Activo,20,2025-01-02,
E-007304,BR-00270,James Roth,Vendedor,"Todos los días, 8:00–22:00",1226,8,Activo,14,2023-03-06,
E-007305,BR-00270,Nathan Durham,Vendedor,"Lunes a Viernes, 9:00–18:00",1212,18,Activo,17,2023-12-29,
E-007306,BR-00270,Stacy Daniel,Vendedor,"Lunes a Viernes, 9:00–18:00",1402,7,Activo,12,2021-05-07,
E-007307,BR-00270,Stephen Jones,Vendedor,"Todos los días, 8:00–22:00",1795,0,Activo,20,2020-10-31,
E-007308,BR-00270,Michael Martinez,Vendedor,"Lunes a Sábado, 10:00–20:00",1784,0,Activo,13,2023-03-05,
E-007309,BR-00270,Matthew Martin,Vendedor,"Todos los días, 8:00–22:00",1673,18,Activo,10,2021-06-05,
E-007310,BR-00271,James Bradley,Manager,"Lunes a Sábado, 10:00–20:00",2567,0,Activo,15,2022-04-12,
E-007311,BR-00271,Jake Garcia,Sub Manager,"Todos los días, 8:00–22:00",1920,11,De baja,16,2023-09-15,2023-10-11
E-007312,BR-00271,Jennifer Bean,Vendedor,"Lunes a Sábado, 10:00–20:00",1395,5,Activo,17,2021-04-28,
E-007313,BR-00271,Samantha Armstrong,Vendedor,"Lunes a Sábado, 10:00–20:00",1284,8,Activo,18,2024-03-23,
E-007314,BR-00271,Richard Page,Vendedor,"Martes a Domingo, 11:00–19:00",1417,11,Activo,10,2025-07-27,
E-007315,BR-00271,Anthony Shelton,Vendedor,"Martes a Domingo, 11:00–19:00",1272,0,Activo,13,2024-06-14,
E-007316,BR-00271,Eduardo Arnold,Vendedor,"Lunes a Sábado, 10:00–20:00",1652,17,Activo,12,2022-07-04,
E-007317,BR-00271,Paige Thompson,Vendedor,"Lunes a Viernes, 8:30–17:30",1441,15,Activo,14,2021-07-11,
E-007318,BR-00271,Jennifer Patel,Vendedor,"Todos los días, 8:00–22:00",1513,5,Activo,16,2024-10-28,
E-007319,BR-00271,Rose Rodriguez,Vendedor,"Lunes a Viernes, 9:00–18:00",1534,9,De vacaciones,11,2024-07-21,
E-007320,BR-00271,Shane Owens,Vendedor,"Lunes a Viernes, 9:00–18:00",1534,6,Activo,16,2025-03-31,
E-007321,BR-00271,Matthew Greene,Vendedor,"Todos los días, 8:00–22:00",1755,9,Activo,11,2021-08-20,
E-007322,BR-00271,Dawn Chambers,Vendedor,"Lunes a Viernes, 9:00–18:00",1620,17,Activo,11,2025-02-02,
E-007323,BR-00271,Kimberly Martinez,Vendedor,"Lunes a Sábado, 10:00–20:00",1548,5,De vacaciones,15,2023-10-09,
E-007324,BR-00271,Andrew Long,Vendedor,"Lunes a Sábado, 10:00–20:00",1671,20,Activo,17,2024-09-04,
E-007325,BR-00271,Steven King,Vendedor,"Lunes a Viernes, 8:30–17:30",1655,2,Activo,10,2022-06-19,
E-007326,BR-00271,Julie Calhoun,Vendedor,"Todos los días, 8:00–22:00",1291,8,De vacaciones,5,2022-12-25,
