client_id,nombre,email,telefono,genero,fecha_registro,registro_valido,motivo_descarte
CL-12201,Melisa Asenjo Fábregas,,9303177011470,Masculino,2024-05-31,False,Email inválido
CL-12204,Matías Iniesta Elorza,ullobet@example.net,,Femenino,2025-01-16,False,"Teléfono inválido, Teléfono ausente"
CL-06568,Graciano Edgardo Alberdi Haro,juan-jose30@example.com,2453143399248,No especificado,2023-11-27,False,Género inválido
CL-06570,,correo@.com,2451962089967,Masculino,2024-06-26,False,Email inválido
CL-06576,Aitana Abascal Rosell,lvillanueva@example.org,,Femenino,2025-06-12,False,"Teléfono inválido, Teléfono ausente"
CL-06580,Nacho Guzman Barceló,,6006339403723,Femenino,2025-04-18,False,Email inválido
CL-12211,Lidia Elisa Vicente Solís,benitacasanovas@example.com,1417411117698,No especificado,2025-06-27,False,Género inválido
CL-12213,Juan Francisco del Mora,qbartolome@example.org,,Masculino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-12219,,,,No especificado,2024-07-30,False,"Email inválido, Teléfono inválido, Género inválido, Teléfono ausente"
CL-06610,Estefanía Costa-Leon,,1301211183242,Masculino,2024-02-03,False,Email inválido
CL-06612,Régulo Martín Cuéllar,bayoncatalina@example.com,,Masculino,2023-11-11,False,"Teléfono inválido, Teléfono ausente"
CL-06616,Encarnacion de Aparicio,jimenaserrano@example.net,7929169081138,No especificado,2025-02-26,False,Género inválido
CL-12224,Felix Barreda,correo@.com,7532408270194,Femenino,2023-12-01,False,Email inválido
CL-12225,Ema Casanova Esparza,anunciacion64@example.net,,No especificado,2024-07-07,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-12230,123,,1314860857815,Femenino,2024-03-04,False,Email inválido
CL-06636,Sandalio Costa Amigó,carbajoadelardo@example.com,,Masculino,2024-08-28,False,"Teléfono inválido, Teléfono ausente"
CL-12233,Severino Pol Bernad,priscilafernandez@example.org,4449031232888,No especificado,2025-06-21,False,Género inválido
CL-06648,Chuy Manuel Jáuregui,chaparroelba@example.com,,Femenino,2024-09-10,False,"Teléfono inválido, Teléfono ausente"
CL-06650,Chelo Santiago,@gmail.com,6882848316372,Femenino,2024-07-31,False,Email inválido
CL-12239,,correo@.com,,Masculino,2025-08-10,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-06664,Quirino Almagro Mir,godofredo40@example.com,3635840966814,No especificado,2024-10-03,False,Género inválido
CL-06672,Ligia Bayona Pina,segismundoroldan@example.org,,No especificado,2024-08-15,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-12248,Román Mínguez Tolosa,,0515614331026,No especificado,2023-12-18,False,"Email inválido, Género inválido"
CL-06690,,@gmail.com,2056888045204,Masculino,2024-03-15,False,Email inválido
CL-06696,María Jesús Salom Pino,blanescecilio@example.com,,No especificado,2000-01-01,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-06700,Humberto Palomino Amor,@gmail.com,8172177302895,Masculino,2024-04-19,False,Email inválido
CL-12256,Rosario Rodrigo Barba,tamara71@example.net,,Masculino,2023-11-23,False,"Teléfono inválido, Teléfono ausente"
CL-12257,Anabel de Maldonado,correo@.com,9958509450910,Femenino,2024-08-22,False,Email inválido
CL-12259,Ismael de Bernal,roxanatejada@example.net,4897585202840,No especificado,2025-01-09,False,Género inválido
CL-12262,,,,Femenino,2025-01-17,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-06728,Imelda del Feliu,ramonaalarcon@example.com,4333907943149,No especificado,2023-10-13,False,Género inválido
CL-06730,Marina Luna,,4338618472081,Masculino,2024-11-22,False,Email inválido
CL-06736,José de Gonzalez,marcela33@example.net,9848558912206,No especificado,2025-08-13,False,Género inválido
CL-12270,Evaristo Rosendo Alegria Castilla,@gmail.com,3640575291915,Femenino,2024-01-09,False,Email inválido
CL-12272,Alicia Calatayud,cirino87@example.com,,No especificado,2023-12-26,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-06750,Donato Almagro-Miranda,,0124644339491,Masculino,2000-01-01,False,Email inválido
CL-12276,Adela Camps,estrella16@example.net,6212697101698,No especificado,2024-06-13,False,Género inválido
CL-12279,Bienvenida Zabala Pinedo,,9411508923789,No especificado,2023-09-07,False,"Email inválido, Género inválido"
CL-06768,María Belén Zaragoza-Sánchez,diezirene@example.net,34876014708,No especificado,2026-01-01,False,Género inválido
CL-06770,Aurelio Cadenas Aguilera,correo@.com,8640362169087,Masculino,2025-07-16,False,Email inválido
CL-12285,123,,,Femenino,2023-09-22,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-06784,Gabriela Sebastián-Perea,yarranz@example.com,4935633976131,No especificado,2025-06-13,False,Género inválido
CL-06790,Duilio Bauzà Manzano,,2220603344423,Masculino,2023-10-15,False,Email inválido
CL-06792,Leonardo Anastasio Roldan Jordá,ucampos@example.net,,No especificado,2024-08-06,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-06800,Erasmo Mur Pascual,,2288314540737,Masculino,2024-05-21,False,Email inválido
CL-06804,Guadalupe Bayona Pedrosa,rreguera@example.com,,Masculino,2025-05-20,False,"Teléfono inválido, Teléfono ausente"
CL-12296,Gonzalo de Pablo,,6045071584061,Masculino,2024-10-24,False,Email inválido
CL-12297,Adriana Rosado Torrecilla,,4175436962312,Femenino,2025-05-02,False,Email inválido
CL-06832,Soraya Moliner Tamarit,kropero@example.net,4420021094296,No especificado,2024-11-13,False,Género inválido
CL-12301,,mohamed62@example.net,,Masculino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-06850,Clemente Agullo-Gutierrez,,1326451426318,Masculino,2024-01-26,False,Email inválido
CL-12305,Yolanda Belda Guardiola,juriarte@example.net,,Masculino,2025-05-14,False,"Teléfono inválido, Teléfono ausente"
CL-06870,,,1981749471952,Masculino,2024-06-06,False,Email inválido
CL-12309,Pedro Coca-Prieto,natalioquiros@example.net,4386936371928,No especificado,2024-06-23,False,Género inválido
CL-06888,Adrián Toni Carrera Saura,hcobo@example.com,,No especificado,2025-05-11,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-06890,Luz Reyes Blanca Narváez,,1513073745048,Femenino,2024-01-08,False,Email inválido
CL-06896,Trini Sedano Pascual,maxima42@example.net,1895081865963,No especificado,2025-08-08,False,Género inválido
CL-12319,123,,,Masculino,2023-10-16,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-06904,Fausto Llamas Alberdi,aitanamacias@example.org,1486620735965,No especificado,2024-01-29,False,Género inválido
CL-12323,Amelia Pardo Batalla,guiomar42@example.org,,Masculino,2025-05-26,False,"Teléfono inválido, Teléfono ausente"
CL-12328,Jacinta Vázquez Barreda,correo@.com,7273494422351,Femenino,2024-01-13,False,Email inválido
CL-06924,Claudia Zabala Escalona,dianagomez@example.net,,Femenino,2023-11-19,False,"Teléfono inválido, Teléfono ausente"
CL-06930,123,,2105411378299,Femenino,2026-01-01,False,Email inválido
CL-06936,Martina Miguel Bárcena,qdiego@example.net,,Masculino,2025-05-14,False,"Teléfono inválido, Teléfono ausente"
CL-06940,Bibiana de Diaz,,6789461726633,Masculino,2024-02-13,False,Email inválido
CL-12339,Lalo Josep Mancebo Martí,hramos@example.org,,Femenino,2024-08-29,False,"Teléfono inválido, Teléfono ausente"
CL-12341,Toño Menéndez Sureda,llorensamerica@example.com,7603054126455,No especificado,2025-04-08,False,Género inválido
CL-06960,,,,No especificado,2024-02-12,False,"Email inválido, Teléfono inválido, Género inválido, Teléfono ausente"
CL-06970,Victoriano Mendoza-Palmer,@gmail.com,3495783354981,Femenino,2023-10-04,False,Email inválido
CL-06976,Nayara Caparrós Ferrández,priscila25@example.com,8304483330235,No especificado,2025-01-17,False,Género inválido
CL-12349,Mercedes de Sebastián,@gmail.com,8808070444562,Masculino,2023-10-21,False,Email inválido
CL-06984,Adela Rincón-Álvarez,alcazarsarita@example.com,,Masculino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-06990,Celia Jaume,,7947951186929,Masculino,2024-02-26,False,Email inválido
CL-12356,Begoña Nogués-Valenzuela,,5012374716525,No especificado,2024-10-26,False,"Email inválido, Género inválido"
CL-07008,Claudio Ugarte Salamanca,eric33@example.org,,No especificado,2025-06-04,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-07010,Ismael Camino,,8356769389748,Masculino,2024-10-10,False,Email inválido
CL-12359,123,correo@.com,,Femenino,2026-01-01,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-12366,Áurea Aguado Durán,,2641092460050,Femenino,2024-02-13,False,Email inválido
CL-07032,Consuelo Echeverría-Zurita,sandra73@example.org,,No especificado,2025-05-24,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-12371,Martín Jáuregui-Terrón,,6110083320023,No especificado,2024-09-11,False,"Email inválido, Género inválido"
CL-07044,Román Dimas Marti Codina,fernandoramos@example.com,,Femenino,2025-06-25,False,"Teléfono inválido, Teléfono ausente"
CL-07056,Ariadna Garriga Grau,candelariosolera@example.com,,No especificado,2026-01-01,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-12380,Rosa Bermejo Puerta,correo@.com,5836168593421,Masculino,2025-07-12,False,Email inválido
CL-07064,Arsenio Elías Alberola,luzsegui@example.org,8791015241198,No especificado,2025-08-22,False,Género inválido
CL-07068,Raquel Jiménez Becerra,nicanorramirez@example.org,,Femenino,2023-12-28,False,"Teléfono inválido, Teléfono ausente"
CL-12383,Araceli Roman Soler,,7049017308999,Masculino,2025-03-12,False,Email inválido
CL-07072,Armida Noemí Romeu Cuenca,socorro14@example.org,1136869661223,No especificado,2025-07-27,False,Género inválido
CL-12387,123,,34837535728,No especificado,2024-12-05,False,"Email inválido, Género inválido"
CL-07088,Consuelo Ripoll Barrios,vbanos@example.org,4147406852463,No especificado,2024-12-29,False,Género inválido
CL-07090,María Carmen Cueto Valdés,,6695106308806,Femenino,2024-10-04,False,Email inválido
CL-07096,Trini Domitila Santana Solsona,azaharaporta@example.com,0320985438597,No especificado,2024-11-02,False,Género inválido
CL-07100,Vasco Morillo Juliá,,5783938863420,Femenino,2023-10-17,False,Email inválido
CL-12392,Joel Carbó Alcalde,eortiz@example.org,,No especificado,2023-11-25,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-07110,123,,7256497603517,Masculino,2024-11-25,False,Email inválido
CL-12395,Ignacia Ayala Canet,odalis71@example.org,0243096476221,No especificado,2024-05-05,False,Género inválido
CL-07116,Arsenio Iniesta Juliá,cserna@example.org,,Masculino,2023-10-24,False,"Teléfono inválido, Teléfono ausente"
CL-07120,Nadia Martin Coll,@gmail.com,3492043608513,Femenino,2025-01-19,False,Email inválido
CL-12401,Ernesto Jaime Sierra Parra,valentinabarrio@example.com,,Femenino,2000-01-01,False,"Teléfono inválido, Teléfono ausente"
CL-12402,Juan Antonio Manso Puente,,2363668136794,Femenino,2024-02-29,False,Email inválido
CL-07140,123,,,Masculino,2023-11-29,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-12405,Ciríaco Camps Jara,mquerol@example.net,8005872416776,No especificado,2024-10-22,False,Género inválido
CL-12409,Adán Omar Paredes Galindo,correo@.com,4670333871044,Femenino,2024-11-08,False,Email inválido
CL-12411,Domingo Ibán Rico Llopis,carolinatomas@example.org,,Femenino,2024-05-29,False,"Teléfono inválido, Teléfono ausente"
CL-12414,Juan Carlos Camps Manzanares,correo@.com,6736364423289,No especificado,2024-07-28,False,"Email inválido, Género inválido"
CL-07170,123,,3055173698397,Masculino,2025-02-15,False,Email inválido
CL-12419,Rafael Castilla Gimenez,dcarreras@example.com,,Femenino,2024-10-05,False,"Teléfono inválido, Teléfono ausente"
CL-12422,Hermenegildo Castillo Bayón,,3920277064435,Masculino,2025-06-05,False,Email inválido
CL-07184,Aarón Llopis Jordán,bolivares@example.com,5496566317911,No especificado,2025-04-22,False,Género inválido
CL-07188,Victoria Linares-Calatayud,octavio47@example.net,,Femenino,2024-06-09,False,"Teléfono inválido, Teléfono ausente"
CL-07190,Casandra Mena Ribes,,7036173484800,Masculino,2024-09-20,False,Email inválido
CL-12425,Felipa Morán Bonet,eliseo41@example.net,3297625550127,No especificado,2025-07-07,False,Género inválido
CL-12429,123,,,Femenino,2000-01-01,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-12434,Calista del Alcázar,jblazquez@example.com,0419685277496,No especificado,2025-02-12,False,Género inválido
CL-07210,Luis Miguel del Osorio,,0704731749250,Masculino,2025-02-21,False,Email inválido
CL-12435,Yago Lorenzo-Bonet,placidoangulo@example.org,,Femenino,2024-07-29,False,"Teléfono inválido, Teléfono ausente"
CL-12438,Silvio Tomás Pastor,correo@.com,0326712195286,Masculino,2024-10-23,False,Email inválido
CL-07224,Narcisa Segura Arnau,aristidesabascal@example.org,,No especificado,2024-04-06,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-07230,123,@gmail.com,6018842483623,Masculino,2025-06-18,False,Email inválido
CL-12442,Rolando del Morillo,acadenas@example.net,9856017329488,No especificado,2025-07-18,False,Género inválido
CL-07240,Adoración Calvet-Torrecilla,correo@.com,1185242160366,No especificado,2024-03-24,False,"Email inválido, Género inválido"
CL-12448,Sonia Pedrosa-Solana,elias87@example.net,,Femenino,2024-06-23,False,"Teléfono inválido, Teléfono ausente"
CL-12451,Encarnacion Cabrera Raya,filomenacerezo@example.org,6846009228674,No especificado,2025-02-11,False,Género inválido
CL-12453,123,,34920708279,Masculino,2025-06-02,False,Email inválido
CL-07272,Faustino Gallart Cal,tfigueroa@example.com,34945205992,No especificado,2026-01-01,False,Género inválido
CL-12460,Luz Macias Crespi,jblazquez@example.com,5569117223505,No especificado,2024-01-05,False,Género inválido
CL-12461,Brígida Madrid Leal,severiano59@example.net,,Femenino,2024-09-07,False,"Teléfono inválido, Teléfono ausente"
CL-07288,Elodia Portillo Cabezas,lvalentin@example.com,4410404187702,No especificado,2024-09-02,False,Género inválido
CL-07290,Julieta Ariño Álvarez,correo@.com,2703112820646,Masculino,2026-01-01,False,Email inválido
CL-12465,Agapito España Royo,alcolearegina@example.org,,No especificado,2025-06-07,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-12468,Manolo Dávila-Alcázar,correo@.com,2475444622148,Masculino,2023-09-27,False,Email inválido
CL-12469,Armando Aznar Alcalde,vaquerojose-angel@example.net,2952739676596,No especificado,2025-07-17,False,Género inválido
CL-12472,Teodoro del Collado,,8880175693170,Masculino,2023-12-13,False,Email inválido
CL-07312,Modesta Múgica Garmendia,ferranmoreno@example.org,6469860036412,No especificado,2025-01-25,False,Género inválido
CL-12476,Salud Fabregat Cuevas,,,No especificado,2024-06-06,False,"Email inválido, Teléfono inválido, Género inválido, Teléfono ausente"
CL-07328,Griselda Lasa Colom,qarmengol@example.net,0239570618366,No especificado,2024-08-08,False,Género inválido
CL-07330,Luciana Grau-Alarcón,,8380074922787,Femenino,2025-02-14,False,Email inválido
CL-07340,Nieves Peñas-Bosch,correo@.com,0079238327660,Femenino,2025-06-14,False,Email inválido
CL-12482,Lino Alberdi Coll,mjaen@example.org,4600310594452,No especificado,2025-08-21,False,Género inválido
CL-07356,Tecla Coronado Peña,america77@example.org,,Masculino,2025-08-06,False,"Teléfono inválido, Teléfono ausente"
CL-12487,Alma Galán Manso,gdalmau@example.net,,No especificado,2025-01-09,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-07370,Claudia Novoa Núñez,,0696630640776,Masculino,2024-11-30,False,Email inválido
CL-12491,Dan Espada,@gmail.com,,Masculino,2024-05-24,False,"Email inválido, Teléfono inválido, Teléfono ausente"
CL-07384,Cecilia Ballester Castelló,mjove@example.net,9427027849226,No especificado,2025-06-15,False,Género inválido
CL-07390,Dionisia Flor Garcia,correo@.com,5488779152157,Femenino,2023-11-15,False,Email inválido
CL-07392,Eric Cabañas Cuevas,maristela68@example.org,34866211587,No especificado,2024-11-30,False,Género inválido
CL-12500,Crescencia Abril Sobrino,leocadio20@example.net,0026892201419,No especificado,2024-02-07,False,Género inválido
CL-07404,Imelda Clavero,narvaezcarlota@example.com,,Femenino,2023-12-07,False,"Teléfono inválido, Teléfono ausente"
CL-07410,123,,4135083799495,Masculino,2025-03-16,False,Email inválido
CL-07416,Chuy Aitor Lledó Terrón,modesta70@example.net,,No especificado,2000-01-01,False,"Teléfono inválido, Género inválido, Teléfono ausente"
CL-07424,Efraín Planas,mvalero@example.com,6179804394477,No especificado,2023-12-05,False,Género inválido
