client_id,nombre,email,telefono,genero,fecha_registro,registro_valido
CL-06522,Tere de Ibañez,gtolosa@example.com,7012050951678,Masculino,2024-10-23,True
CL-06523,Valerio Durán Bellido,andrealloret@example.org,9805834634639,Femenino,2025-05-27,True
CL-06524,Wálter Landa Ballester,zmaza@example.com,9897852010332,Masculino,2024-05-05,True
CL-06525,Leonor Camps Jordán,fidelmata@example.com,4792907625035,Femenino,2023-09-03,True
CL-12193,Anunciación Jovita Pujol Mas,rosalindafabregat@example.org,4882090869949,Femenino,2024-06-10,True
CL-12194,Flor Jaén Salom,maxi40@example.net,7255098302678,Femenino,2023-10-09,True
CL-12195,Onofre Castillo Guerrero,brunorosa@example.net,1078031000366,Femenino,2025-01-09,True
CL-06531,Ángeles Carbonell Piquer,jpomares@example.net,6626106303446,Femenino,2024-05-10,True
CL-06532,Iker Roldan Dueñas,estevezmaria@example.org,4413543062997,Masculino,2025-07-02,True
CL-12196,Darío Ibañez Castilla,jose-miguelcerro@example.net,3665087301758,Masculino,2023-10-19,True
CL-06534,Manu Sans-Durán,teodororos@example.net,3700203020783,Masculino,2025-06-11,True
CL-06535,Gracia Amor Moya,ianguita@example.org,9642933092853,Femenino,2023-11-13,True
CL-06537,Iván Martí Esparza,martinarico@example.com,0658503245071,Masculino,2024-01-02,True
CL-06538,Eutimio Oliver Tudela,lucila17@example.com,9733063866604,Femenino,2024-11-01,True
CL-06539,Ricarda Acero Jódar,amor96@example.com,2850046473515,Femenino,2025-07-27,True
CL-06541,Seve Márquez Izquierdo,epineiro@example.net,6791931665984,Masculino,2024-07-31,True
CL-12198,Valeria de Carmona,mateo73@example.org,7835399679589,Femenino,2024-02-20,True
CL-06543,Rosaura Gallart-Gilabert,miguelbosch@example.net,8425316840035,Masculino,2025-08-09,True
CL-06544,Balduino Narváez Perelló,victoriacueto@example.com,8817732120231,Femenino,2024-05-10,True
CL-12199,Rodolfo Cueto Figuerola,agustinicolasa@example.net,9220106343190,Femenino,2024-03-06,True
CL-06546,Evangelina del Oller,alejandracabanillas@example.org,7003423334753,Masculino,2025-03-15,True
CL-06547,Ariel Ale Dalmau Cordero,leonormuniz@example.org,5333517871583,Masculino,2025-05-04,True
CL-06548,Custodia Luque Cantón,encarnita83@example.org,4130638108186,Masculino,2025-03-23,True
CL-06549,Asunción Álamo-Porras,angelesojeda@example.org,4985529726618,Femenino,2023-10-23,True
CL-06550,Lisandro Ferrán Corral,olivareina@example.net,4045837947918,Femenino,2025-06-29,True
CL-06551,Martín Hervia Artigas,patricio68@example.net,5550766082209,Femenino,2024-03-22,True
CL-06553,Jordi Guerra Losada,begona32@example.com,3719081376640,Masculino,2024-05-08,True
CL-06554,Jose Manuel Castañeda Echevarría,campsmarina@example.com,7101259120112,Femenino,2025-01-23,True
CL-06555,@Oliver,perezflorentino@example.org,3541800639232,Femenino,2024-05-02,True
CL-12200,Danilo Juárez,serafina43@example.org,7549984237368,Femenino,2025-05-17,True
CL-06557,Sebastián Tomé Galindo,flor91@example.net,0057724130232,Masculino,2025-06-17,True
CL-06558,Reynaldo de Arévalo,carlitoaroca@example.org,4618684023123,Femenino,2024-11-25,True
CL-06559,Agapito Rivero Coll,francisco-javier07@example.com,2523682888184,Masculino,2025-06-05,True
CL-12202,Mamen María Del Carmen Palmer Montaña,felicianomorcillo@example.com,3137513858895,Masculino,2025-05-28,True
CL-06562,Plinio Montoya Rocamora,rubiodionisio@example.org,0093199711130,Femenino,2025-03-13,True
CL-12203,Albina Hierro Domínguez,manuelita76@example.org,8340432105352,Masculino,2023-11-16,True
CL-12205,Maite Diéguez Roldan,clotildeborja@example.org,9421092690543,Femenino,2024-04-03,True
CL-12206,Reina Carla Gárate Pomares,bertamulet@example.com,9560401443198,Femenino,2024-11-22,True
CL-12207,Gema Carretero Cardona,alfaroharoldo@example.org,6523347840027,Masculino,2025-05-03,True
CL-12208,Cosme Gerardo Checa Arregui,rosa92@example.org,6670070141384,Masculino,2025-01-22,True
CL-06571,Rubén Pujol Herrera,sjuan@example.com,2177910338025,Femenino,2025-01-05,True
CL-06572,Adelardo Castellanos Clemente,jimeneznilo@example.com,9510715386499,Masculino,2024-03-28,True
CL-06573,Josué Ferrández,claveropatricia@example.org,0274323303918,Masculino,2024-04-13,True
CL-12209,Lorena Poza Arenas,eloisalillo@example.org,7977937204484,Masculino,2024-12-01,True
CL-06575,Domitila de Castrillo,medinaconrado@example.org,0131232730912,Femenino,2025-01-13,True
CL-06577,Román Aroca Catalá,doroteacerro@example.net,5602129571697,Masculino,2024-12-20,True
CL-06578,Bernabé Cámara Maestre,sainzfederico@example.net,5355636763804,Femenino,2024-05-26,True
CL-06579,Rosendo Manzano Fernández,omaestre@example.org,4072578639534,Masculino,2023-09-17,True
CL-06581,Josep Nazario Cueto Sanchez,anicasas@example.net,9892229950441,Masculino,2024-02-05,True
CL-06582,Reyes Valera-Cortina,qmercader@example.net,2449604077143,Femenino,2024-06-20,True
CL-12210,Flavio Madrigal Ledesma,gfeijoo@example.org,6018687436010,Masculino,2024-06-27,True
CL-12212,Ale Merino-Castañeda,berto42@example.org,6513033834531,Masculino,2024-11-21,True
CL-06586,Ruy Bautista Berenguer,arreguinacho@example.com,5751648377826,Femenino,2024-11-01,True
CL-06587,Diana del Cruz,ksalinas@example.com,0878651486558,Femenino,2025-04-19,True
CL-12214,Gregorio Rufino Cruz Reina,calderonmalena@example.net,6948212177043,Masculino,2025-05-17,True
CL-06590,Lara Mendez Pellicer,jesus14@example.net,5995858042848,Masculino,2024-01-29,True
CL-12215,Flavia Pla,expositoesteban@example.net,9427416589923,Masculino,2023-12-03,True
CL-06592,Raimundo Cárdenas Aragonés,hbelmonte@example.net,6266594810699,Masculino,2024-08-12,True
CL-06593,Reynaldo Porcel Cabrera,patriciasegovia@example.net,8441508162398,Masculino,2024-07-25,True
CL-06594,Casemiro Méndez,jose-angelpastor@example.com,8029627088725,Femenino,2024-09-06,True
CL-12216,Adalberto Torrents,valeria55@example.net,2204863058399,Femenino,2024-01-10,True
CL-06596,Mohamed Pagès-Castell,maxiarnal@example.com,2211201328067,Masculino,2023-12-26,True
CL-12217,Emiliana Jacinta Portero Carro,aznarleticia@example.com,1347622339289,Femenino,2024-08-24,True
CL-12218,Delfina Rosales Marti,romeroalbina@example.net,0301318794309,Masculino,2024-10-11,True
CL-06599,David Bastida Carvajal,ponsdaniela@example.org,3221680106131,Masculino,2024-05-03,True
CL-06601,Pastora Farré Berrocal,ssimo@example.com,7850598165771,Femenino,2024-08-10,True
CL-12220,Cornelio Peralta Elías,castillalorenzo@example.com,8358698747260,Femenino,2024-06-05,True
CL-12221,Carlota Felicia Hervia Mosquera,oizaguirre@example.org,2760462006792,Femenino,2025-08-19,True
CL-06604,Loida Valera Zaragoza,teresa32@example.net,2501923227305,Masculino,2025-02-07,True
CL-06605,Albano Torre Royo,nsanmiguel@example.com,6104253555394,Femenino,2024-02-07,True
CL-06606,Marisela Esteban Uriarte,aguilajose-carlos@example.net,3973297240098,Femenino,2024-07-13,True
CL-06607,Reynaldo Collado Castillo,pcanales@example.org,9635145718635,Femenino,2025-04-02,True
CL-06608,Leandro de Oliveras,alicia67@example.net,2832548672792,Masculino,2024-09-29,True
CL-06609,Dominga Marín-Ibáñez,bernardita12@example.org,7925168331754,Masculino,2024-11-02,True
CL-12222,Edmundo Salvador Pereira,cisneroscristina@example.org,5215843392918,Masculino,2023-12-08,True
CL-12223,Julián Pol Soriano,blanca30@example.org,5208929165208,Masculino,2024-02-25,True
CL-06614,Fulgencio Sobrino Ariza,kvaquero@example.com,1147625705003,Femenino,2024-09-04,True
CL-06615,,casasjuanita@example.org,1107017669821,Femenino,2025-06-30,True
CL-06617,Trinidad Palma Campo,etelvina62@example.com,1798066218899,Femenino,2025-04-13,True
CL-06618,Luisa Priego Manrique,floresrico@example.org,1723586498703,Masculino,2025-08-09,True
CL-06619,Ana Arteaga Rosado,ioliver@example.net,7131499572309,Masculino,2024-08-21,True
CL-06621,Consuelo Roldán Sáez,alberogilberto@example.net,4216658339672,Femenino,2025-02-21,True
CL-06622,Gustavo Agudo Vallés,vsuarez@example.com,8281625232699,Femenino,2025-07-18,True
CL-06623,Pepita Feijoo,yagovalenzuela@example.net,0574731868834,Masculino,2024-06-07,True
CL-12226,Cristina Valenzuela-Ropero,patriciojuan@example.net,1297033666364,Masculino,2025-07-29,True
CL-12227,Francisca Teruel Morcillo,leticia54@example.com,4427303623020,Femenino,2024-02-20,True
CL-12228,Victorino Varela-Calvet,quevedogodofredo@example.net,8679378844630,Masculino,2025-01-12,True
CL-12229,Emilio de Vallés,anastasio36@example.com,4561847501387,Masculino,2024-06-09,True
CL-06629,Maxi Valls,josecerro@example.net,5401275679418,Masculino,2023-10-22,True
CL-06631,Evaristo Serrano Perales,gsalcedo@example.com,5804671840402,Masculino,2025-08-23,True
CL-12231,Donato Hidalgo Reina,lorenafuente@example.net,8411667941044,Masculino,2025-03-24,True
CL-12232,Isidora Mateos Rubio,sigfridoperez@example.net,0446577746139,Femenino,2024-09-19,True
CL-06634,Verónica Diez,llabresprimitivo@example.org,9780715045268,Masculino,2023-10-20,True
CL-06635,María Carmen Sabina Sevillano Bernal,mireiavelasco@example.org,6411055691186,Masculino,2025-07-07,True
CL-06637,Lucía Arribas,dionisiaramos@example.com,2723629939315,Femenino,2024-02-20,True
CL-06638,Hilda Lourdes Albero Bernad,jcarreras@example.org,7066809381359,Femenino,2025-08-17,True
CL-06639,Ciriaco Florentino Tejero Morante,ynaranjo@example.com,2736330513056,Masculino,2024-06-10,True
CL-06641,Águeda Pedro Rosell,racuna@example.com,8757403836729,Femenino,2023-12-17,True
CL-06642,Juan José de Montero,emiliadelgado@example.net,0256559732996,Masculino,2026-01-01,True
CL-06643,Soraya Garzón,itoro@example.net,0836094818650,Masculino,2025-06-13,True
CL-06644,Celestino Comas,marinasdrubal@example.net,0358050570430,Femenino,2024-05-26,True
CL-12234,@Oliver,almansajuan-bautista@example.org,9657489381151,Masculino,2025-01-11,True
CL-12235,Nazario Tejero,rafa38@example.org,2711813592005,Femenino,2024-12-31,True
CL-12236,Raimundo Soler-Cordero,cabrerochus@example.com,1132950627745,Masculino,2025-03-21,True
CL-06649,Elodia Cobos-Luque,ceferinograu@example.org,7730009631887,Masculino,2023-10-25,True
CL-06651,Nazaret Vizcaíno,hugo76@example.net,7762774890603,Masculino,2023-11-08,True
CL-12237,Albino de Pérez,tdalmau@example.com,4303066341199,Masculino,2024-07-30,True
CL-06653,Cipriano Hipólito Bernad Adán,uarana@example.net,9741531531885,Femenino,2023-11-26,True
CL-06654,Tania Morcillo Pavón,drojas@example.net,2019133107087,Femenino,2025-06-17,True
CL-06655,Guadalupe Cerro Cuevas,echeverriarebeca@example.com,8798698892031,Masculino,2024-11-11,True
CL-06656,Basilio Toni Valenciano Avilés,azahar87@example.org,5987526597634,Masculino,2023-12-14,True
CL-06657,Virgilio Ale Luís Pont,ericenriquez@example.org,8054516072367,Femenino,2025-07-09,True
CL-06658,Mónica Gala Frías Suarez,caboclotilde@example.com,4923427407686,Masculino,2024-11-23,True
CL-12238,Cándido Bernad Pellicer,cintia86@example.net,6645459289761,Femenino,2024-02-17,True
CL-06661,Cosme Vázquez Ruano,amor84@example.com,0622623088692,Masculino,2024-11-10,True
CL-06662,Celestino Oliveras Tomas,vivianapina@example.com,3984016145604,Femenino,2023-12-07,True
CL-06663,José María Barral Marqués,arielcabrero@example.net,8287863783324,Masculino,2025-03-05,True
CL-06665,Marianela Alcalde Cortes,toribio18@example.com,3141266551641,Femenino,2025-02-28,True
CL-06666,Raimundo Salmerón,manzanaresmar@example.net,4216893770069,Femenino,2024-04-25,True
CL-12240,Amada del Carreras,ibanezroman@example.net,6283936914108,Masculino,2025-03-20,True
CL-12241,Elvira Izaguirre Duran,cipriano23@example.org,9292137221507,Masculino,2023-11-07,True
CL-06669,Moreno Duran Pujadas,villanuevacarmelo@example.com,0386400263588,Masculino,2024-09-06,True
CL-06670,Régulo Pascual-Cal,lmarti@example.net,7889822958780,Masculino,2024-06-27,True
CL-12242,José María Cifuentes Molina,farredionisio@example.org,5907728128649,Femenino,2024-08-07,True
CL-12243,Víctor Arranz,xfuente@example.org,3498024229156,Masculino,2024-07-30,True
CL-12244,Poncio Arco Ayala,joel12@example.net,6654540236565,Masculino,2025-03-01,True
CL-06675,123,charomartinez@example.net,4652909703403,Masculino,2024-08-22,True
CL-12245,Fortunato de Manzanares,paulamelendez@example.org,1570944531470,Masculino,2024-06-12,True
CL-12246,Cayetana Gargallo Benitez,juan58@example.org,3185234553491,Masculino,2024-05-21,True
CL-06678,Lázaro Lerma Cazorla,npaez@example.org,2206361498961,Femenino,2026-01-01,True
CL-12247,Fito Tudela Agustí,maria-belenramon@example.net,5703653107185,Masculino,2025-02-11,True
CL-06681,Omar Amigó Manuel,alsinaapolinar@example.org,1254021024392,Femenino,2025-06-18,True
CL-12249,Pío Bermúdez Camino,qfabregas@example.com,3860541732764,Femenino,2025-07-10,True
CL-06683,Ileana Almazán,ana-sofia91@example.org,8260458918388,Masculino,2024-03-04,True
CL-06684,Felipe Dalmau Bermudez,busquetspurificacion@example.net,34873771369,Masculino,2023-09-15,True
CL-06685,Sonia del Roman,zalfonso@example.net,1251692816342,Femenino,2024-08-18,True
CL-06686,Nazaret Carlos Colomer,luis-miguel02@example.org,5293213470528,Femenino,2025-08-09,True
CL-06687,Nayara Verdugo Sanjuan,calistoaller@example.net,4459652503616,Femenino,2025-03-15,True
CL-06688,Anna Núñez Amor,sjimenez@example.com,5716126816797,Femenino,2024-09-22,True
CL-06689,Pepito Severiano Romeu Coloma,rmorales@example.org,3608581743096,Masculino,2024-06-24,True
CL-06691,María Teresa Yuste Palomar,ofeliapinilla@example.com,2604798821790,Masculino,2024-07-13,True
CL-06692,Noelia Mir Ruano,icepeda@example.org,6668923546337,Masculino,2024-05-17,True
CL-12250,Tecla Ojeda Garcés,lourdes31@example.com,8199485670641,Femenino,2024-08-03,True
CL-06694,Virginia Vera,dalmauleonor@example.net,6544413143157,Masculino,2024-06-08,True
CL-12251,Rebeca Madrid Garcés,pacolluch@example.com,4787785319408,Femenino,2023-11-12,True
CL-06697,Luís Bou Zamora,yjurado@example.com,7408198801686,Masculino,2025-03-06,True
CL-06698,Cecilio Toribio Solé Soria,tcaballero@example.net,4906295999467,Masculino,2025-06-05,True
CL-06699,Renato Marcelo Posada Novoa,lisandro00@example.org,0188284838750,Masculino,2023-11-22,True
CL-06701,Celestina Olmo Pujol,carbajoainara@example.net,1466504657819,Femenino,2024-04-16,True
CL-12252,Alexandra Agullo Gámez,alonso24@example.net,4426049550910,Masculino,2025-02-17,True
CL-12253,Aurelia Pino-Vaquero,abellamartin@example.com,7631557554361,Femenino,2025-01-27,True
CL-06704,Clemente Mate Noriega,carmencalderon@example.org,1542993144067,Femenino,2024-01-21,True
CL-12254,Mamen Acevedo Menéndez,luisasaura@example.net,8940145957141,Masculino,2024-12-29,True
CL-12255,Débora Verdú Casals,panfilo60@example.org,7814290507291,Femenino,2024-08-15,True
CL-06707,Sol Lucía Francisco Carreño,bustamantebelen@example.com,8757168889898,Femenino,2025-03-14,True
CL-06709,Sancho Azcona Cánovas,leticia77@example.org,9424194011563,Masculino,2024-12-09,True
CL-12258,Dionisia Expósito Corbacho,rafa49@example.org,3466819483969,Masculino,2024-04-05,True
CL-06713,Máxima Ferrándiz,lope14@example.net,5514926962039,Femenino,2024-11-29,True
CL-06714,Dorotea Conde Moraleda,amadolago@example.org,0298115150135,Masculino,2000-01-01,True
CL-06715,Maite del Losa,nayllon@example.com,8793116123468,Femenino,2024-06-21,True
CL-06716,Tania Verdugo Dueñas,pascualagalvez@example.com,0912956905993,Femenino,2024-08-23,True
CL-12260,Ángeles Valdés Huguet,calderonpaola@example.org,8344126784318,Femenino,2023-09-08,True
CL-12261,Aníbal Zurita Casanova,saenzmaxi@example.com,2756404567138,Femenino,2024-12-20,True
CL-06719,Valentina Barco,haguado@example.net,3341381149923,Femenino,2023-11-27,True
CL-12263,Paulina Santana-Mendez,joel31@example.com,4932231629681,Femenino,2025-01-11,True
CL-06722,Gracia Sarmiento Sastre,wparedes@example.org,6052644884803,Masculino,2023-12-11,True
CL-12264,Toño Iñiguez Asensio,barbara60@example.com,8124085685382,Masculino,2025-02-24,True
CL-12265,Rebeca Pino,felicianodiaz@example.com,4299753422618,Femenino,2024-04-15,True
CL-12266,Ciríaco de Carrión,casemiro95@example.org,6946415400887,Femenino,2024-12-13,True
CL-12267,Felicia Alegria Barrena,vegacarmelo@example.net,9834778753129,Femenino,2025-01-22,True
CL-06727,Humberto Pascual,turhipolito@example.net,3984507526772,Masculino,2023-09-10,True
CL-06729,Julie Vallés Sevilla,soledadnevado@example.com,4238674364705,Femenino,2023-09-24,True
CL-12268,José Mari Chacón Bosch,clarisatome@example.net,0174979758405,Femenino,2024-12-24,True
CL-12269,Bernardo Contreras Peiró,carina77@example.org,34822154751,Masculino,2026-01-01,True
CL-06733,Leandro Piquer,aurorafajardo@example.net,3527029805547,Femenino,2024-09-11,True
CL-06734,Albino Diaz Arias,piarojas@example.com,5620534838022,Femenino,2024-06-21,True
CL-06735,123,chuy89@example.net,1525265310750,Masculino,2025-05-23,True
CL-06737,Rufino Uría Lledó,xaragon@example.org,0445882447019,Masculino,2024-12-04,True
CL-06738,Cloe Guzmán Manjón,cgomis@example.com,2414936302532,Femenino,2025-03-15,True
CL-06739,Fermín Riera Rocha,maite29@example.com,4396421979202,Masculino,2024-12-17,True
CL-06741,Faustino Soriano Mendoza,iangel@example.org,6337608730270,Masculino,2024-08-14,True
CL-06742,Cristian Carrasco Román,edgarmarti@example.com,7643249697900,Masculino,2024-09-11,True
CL-12271,Juan Antonio Carpio-Torres,uarnau@example.net,1597127171653,Masculino,2025-04-20,True
CL-06745,Moreno Simón Alberdi Bellido,rsastre@example.net,9639058199433,Masculino,2025-01-06,True
CL-12273,Hugo Polo Rosales,matilde64@example.net,0553502510314,Masculino,2023-12-07,True
CL-06747,Berta Coll,guzmanildefonso@example.org,7882796368961,Masculino,2025-06-30,True
CL-12274,Florentino Prats Ibarra,roldanainoa@example.com,2273275854111,Masculino,2024-02-09,True
CL-06749,Susana Riquelme Capdevila,ccamino@example.com,6896546972452,Masculino,2024-12-05,True
CL-12275,Sebastian Folch Gual,smonreal@example.org,5065379861889,Masculino,2024-05-29,True
CL-06753,Maura Emiliana Villaverde Azcona,irmavalenzuela@example.org,3341909523626,Femenino,2024-11-24,True
CL-12277,Dolores Adadia,loboovidio@example.com,8121496067360,Masculino,2024-12-25,True
CL-12278,Pánfilo Leon Roldan,marcelacobo@example.org,9358460180955,Masculino,2024-08-30,True
CL-06756,Mayte Fuertes Quirós,tsarabia@example.org,34976343493,Masculino,2025-01-31,True
CL-06757,Maximiano Mas Tovar,icanals@example.org,0976268310596,Femenino,2023-12-06,True
CL-06758,Albina Sanmartín,queroivan@example.com,0812356529880,Femenino,2024-02-22,True
